GCIN,pre_epsilon_mean,pre_qobs_valid_days,pre_n_recession_days_predicted,pre_nse,pre_kge,pre_fold_nse_mean,pre_fold_nse_std,pre_fold_kge_mean,pre_folds_scored,post_epsilon_mean,post_qobs_valid_days,post_n_recession_days_predicted,post_nse,post_kge,post_fold_nse_mean,post_fold_nse_std,post_fold_kge_mean,post_folds_scored,delta_epsilon_mean
3117,0.02934112819418673,2388,2388,0.6891005725854568,0.7261133204856653,0.6714100144251409,0.04805278602429417,0.7065851720185468,5,0.02554728983271331,841,841,0.7018011954844632,0.7530568516063948,0.6987522411618587,0.056767729759565,0.7488453428229576,2,-0.0037938383614734214
3118,0.03488077175272165,2149,2149,0.5184255578102972,0.6223571568890027,0.4521588743036413,0.13566652752432296,0.507447502742993,5,0.0322493858730128,949,949,0.6672236624134813,0.7045456235666223,0.6722981933494679,0.03967510492052097,0.6808534424768014,3,-0.0026313858797088474
3119,0.03446395775339103,2831,2831,0.4567137576918243,0.6161153352392743,0.42397425353887525,0.1429560113065486,0.5786866901429257,5,0.02971105098869997,1036,1036,0.46554447309042246,0.6300564632086325,0.43988693416630714,0.042573237930114846,0.5674205674860754,3,-0.004752906764691058
3120,0.05974367310675376,1554,1554,0.4304510434852141,0.5397701439815583,0.3681098708727316,0.10232634537601554,0.4807311135717681,4,0.0638445921277829,785,785,0.5425274422394984,0.6111975622090523,0.558118257133504,0.11597466686643026,0.6090000725363693,2,0.004100919021029138
3121,0.0460345550907988,3142,3142,0.39503798626439035,0.49428222850964865,0.3113335520833428,0.24635448540926153,0.4640676496434186,5,0.043222745041470084,1130,1130,0.383962686531759,0.44894975303640827,0.3560704302357347,0.008098802074202716,0.4478628003554358,2,-0.0028118100493287126
3122,0.07601605644819918,1861,1861,0.409759362311212,0.4579118848823309,0.41341442721986016,0.11493514867978451,0.4560006057056838,3,0.07567207436226256,719,719,0.29370071046355806,0.25065909337472614,0.3166818190146735,0.04536678337691313,0.266730462784879,2,-0.0003439820859366255
3124,0.05627128948189079,1124,1124,0.4968329394513954,0.6886839061128004,0.18928662708775945,0.5711597479959208,0.5111832269057134,3,0.04949534352848402,548,548,0.11661143471639057,0.5399294813349457,0.283915837745357,0.703015370039955,0.5614543716667331,2,-0.006775945953406776
3125,0.012752428294639963,1570,1570,0.4158270282198534,0.5295275120727339,0.39845454335004327,0.08744560245664289,0.49915959118382824,3,0.013585875301414403,1055,1055,0.2824581108907914,0.38359221195854365,0.354122295155398,0.1664736390784741,0.49111828528794615,3,0.0008334470067744397
3126,0.04504710027199172,2358,2358,0.34249932920919113,0.30066693151510515,0.3415856757344446,0.027191810520754943,0.29725128511705984,3,0.048104139077226375,3268,3268,0.27941610401731765,0.19488939433199004,0.31081857522323264,0.08055154254094106,0.24913396011102007,5,0.0030570388052346548
3127,0.06960650144538841,2435,2435,0.32097042170037726,0.3527507731313203,0.34238794680568535,0.1431409841639633,0.42731646651839594,3,0.06691612010963384,3589,3589,0.16408502775152678,0.04484647039173628,0.18117295073637782,0.0682738622376338,0.07282851183404326,5,-0.0026903813357545686
3128,0.0818143372657627,3563,3563,0.296986266126841,0.2636455162625664,0.2633715473235311,0.1402988726229651,0.2207115713773254,5,0.07558814961643738,3343,3343,0.3896597297973229,0.35663466275505695,0.3792832900203691,0.03891135302769531,0.35353990921841566,5,-0.006226187649325324
3129,0.09419210845050048,2338,2338,0.22618451019641606,0.23634197044280336,0.23602598748387224,0.12769773206593482,0.29604791765794203,4,0.08213905065808945,2751,2751,0.2939676698313116,0.2551362359095857,0.34937791898991577,0.1122734153449134,0.36498245549286434,5,-0.012053057792411032
3130,0.06800188326411793,2788,2788,0.31474318505660603,0.3510360479599892,0.23763089000801246,0.1214246431985261,0.3356000527006361,4,0.06563717743170643,3113,3113,0.3380759578233118,0.25251793315529125,0.32267049049253055,0.027625296335207352,0.25644432393850086,5,-0.0023647058324115094
3132,0.03706605504784319,333,333,0.4920418562281179,0.5740611794653907,0.4890353319262266,0.0005256543761378084,0.5627923892548417,2,,0,0,,,,,,0,
3133,0.019386749195162416,303,303,0.3090140056923014,0.3689938649644898,0.3004893600673261,0.06132965348066712,0.3907026965783764,2,,0,0,,,,,,0,
3134,0.1336465852476449,1041,1041,0.2818957394455859,0.616551713001118,0.24146711871465473,0.1705866205023306,0.5370130166360652,5,0.13002509028682935,1160,1160,0.30076291367858765,0.5922859288427567,0.21380661103088103,0.20271318125527163,0.5493993575276237,5,-0.003621494960815541
3135,0.4058624533736171,1349,1349,0.7216308483235732,0.786546701216746,0.7137586691697835,0.024529698332603236,0.7582630519210917,3,0.4643880078717783,3156,3156,0.7331519744977681,0.8394966662715161,0.7358083110530886,0.0903705010809659,0.7549490235173246,5,0.058525554498161214
3136,0.10560392468775573,665,665,0.7710211304531338,0.758269955850593,0.7888041125040116,0.11526668878596026,0.8066929367876723,3,0.10285586207674129,2308,2308,0.7529829549928457,0.6682524507463775,0.7417451304284519,0.0983770958272648,0.6621442905328617,5,-0.002748062611014443
3137,0.21491691149344688,821,821,0.4948903647877295,0.7519124903012361,-1.806390227756559,4.741562266562992,0.27754962814325906,4,0.23616440909961361,2274,2274,0.6478706680308961,0.7779910475888756,0.5917942273124178,0.09419644059683975,0.7245061272344294,5,0.021247497606166732
3138,0.023366100361338082,2354,2354,0.5459002743406094,0.5779036740299609,0.5123714718803388,0.1897971135863142,0.5793789045074282,5,0.025216254823279972,1560,1560,0.5926780122077645,0.5138897368083281,0.6275496474593464,0.13107131383505194,0.5616142326191363,5,0.0018501544619418907
3139,0.030326051576440735,3171,3171,0.5901219686194916,0.5558476183303522,0.5943052363923528,0.07355617186677756,0.5539021909034147,5,0.03338142061585461,3257,3257,0.6630458035725393,0.6306207340091442,0.6791624498365684,0.07142584614127959,0.6548446870930758,5,0.003055369039413877
3140,0.029552054648253077,2887,2887,0.578846193291283,0.5681719633672537,0.5612340210666498,0.10918010076141096,0.5518301069683356,4,0.03475833261046505,3884,3884,0.5875637971711394,0.5168612081186932,0.5792084293135508,0.11367189778460333,0.5143223653640864,5,0.005206277962211972
3141,0.00822299937672091,2148,2148,0.27979816392640633,0.2896783815656737,0.30917584571816403,0.09796356927123595,0.3254697648181216,5,0.008592593884849948,1037,1037,0.3442590207515974,0.35621665535165137,0.26251408934036985,0.2845021568083403,0.3573572567619531,4,0.000369594508129038
3142,0.02681845018048448,2235,2235,0.5009803903410268,0.6565373606849608,0.46856502866605465,0.11220314384839357,0.624010002588362,5,0.029492149151412572,2530,2530,0.6040985416843936,0.740323298510635,0.5787476093456417,0.11283791848250732,0.6797829807297091,5,0.0026736989709280935
3143,0.028229562296441375,2238,2238,0.5571084815768887,0.6610427487941561,0.5276094980350127,0.04083476827091399,0.645916465253079,5,0.03471879234549384,1565,1565,0.15435994096415784,0.5387246270067869,0.13077418074421243,0.4143879119104441,0.5117278970908159,4,0.0064892300490524656
3144,0.21830982766346768,981,981,0.025185667059369865,0.044690454705699434,0.04011585091839351,0.06972730172000868,-0.016552363544250243,4,0.32907672248342457,34,34,-2.8862658172986824,-0.28950614154306553,-2.8862658172986824,,-0.28950614154306553,1,0.11076689481995688
3145,0.08447587771481403,186,186,-0.08032688085340456,0.06622561852702413,-0.2748973986653486,0.40974917288962226,0.07406208768703354,2,,0,0,,,,,,0,
3146,0.060962883621147,194,194,-0.263106670190449,0.3099261342579974,-0.26767070473159593,0.11229947094601354,0.3245685227936671,2,0.1209079846739769,3,3,-0.6764538733233671,0.6698256825004204,-0.6764538733233671,,0.6698256825004204,1,0.0599451010528299
3147,0.08654226193935173,181,181,0.0025054289019342812,-0.03262076558043736,-0.4845990838875056,0.6664578594387577,0.07453613738721387,2,,0,0,,,,,,0,
3148,0.09412043117357735,241,241,-0.1136413834701182,-0.30082549189579444,-8.629609623463642,12.055034303713226,-0.8715509288894976,2,,0,0,,,,,,0,
3149,0.16496869238066783,767,767,-0.7957770673945657,0.18820006964315084,-0.8442699399780479,1.49395171359108,-0.07913202710649687,3,0.20526842725403766,47,47,-3.2628149740572514,0.2755766049344398,-3.2628149740572514,,0.2755766049344398,1,0.040299734873369825
3150,0.1929285947696946,1081,1081,0.16840434555965722,0.32794022952799917,-2.1872875752400316,4.935949191925216,-0.1289587520744335,4,0.3563899407463689,93,93,0.33850367489558986,0.2968762527515243,0.33850367489558986,,0.2968762527515243,1,0.16346134597667433
3151,0.17065708681560648,901,901,0.4647349612381415,0.6295204773807298,0.298498725952364,0.23212903877768287,0.5763218764547157,3,0.4253584916136928,97,97,-4.495143479980058,-0.33357017471796757,-4.495143479980058,,-0.33357017471796757,1,0.25470140479808634
3152,0.20840613856490503,1716,1716,0.22999920097226811,0.5294614459844127,0.2970662337918468,0.18592829284052198,0.44586941990350965,4,0.2610054080430259,117,117,0.5737355187234823,0.401928198345045,0.5737355187234823,,0.401928198345045,1,0.05259926947812088
3154,0.28399765444493125,983,983,0.5350600138683395,0.47553017850886614,0.5228195030064566,0.0512567931259428,0.47475722965706696,2,0.14271927582608027,44,44,0.5920655094442688,0.7605069876908406,0.5920655094442688,,0.7605069876908406,1,-0.14127837861885098
3155,0.06900039961826375,2082,2082,0.5838439765257488,0.7217917996287364,0.3696191626840471,0.4760546297771527,0.6301263688515677,3,0.060137612886632545,79,79,0.47473849664499257,0.631390988313437,0.47473849664499257,,0.631390988313437,1,-0.008862786731631205
3156,0.0725783660643651,404,404,0.3248488690316882,0.38876462742834894,0.24712793261236754,0.031758079463149076,0.4570866589833906,2,0.05937803646046964,63,63,-0.2383376176717953,0.3254009815195893,-0.2383376176717953,,0.3254009815195893,1,-0.013200329603895465
3157,0.3645179668727976,1040,1040,0.3130033263615435,0.3189218566039773,0.2828384412782586,0.10078618261052097,0.2828727107396671,2,0.18865357491541918,71,71,0.3925463465314829,0.34196271751560614,0.3925463465314829,,0.34196271751560614,1,-0.1758643919573784
3158,0.1637379958999534,1388,1388,0.39053314646177295,0.3116658940467206,0.401303421537496,0.061221677887807545,0.3140802135539747,3,0.12627526182492357,2070,2070,0.22228978429056268,0.41699844361386607,0.20894800929826615,0.24256406239858805,0.39041473160374957,5,-0.03746273407502981
3159,0.05614110444280157,1738,1738,0.6889113835548482,0.830932650020261,0.672972268102134,0.13926466912719712,0.7136463879403993,3,0.0841329782703741,161,161,0.602450950919659,0.6483326945968484,0.602450950919659,,0.6483326945968484,1,0.027991873827572525
3160,0.03471415443764163,1336,1336,0.7636850601957936,0.8581135591373694,0.7601876873031262,0.022377704644981837,0.8345768271246436,3,0.03755332037443453,236,236,0.8529615398546779,0.7733616237973049,0.8529615398546779,,0.7733616237973049,1,0.002839165936792905
3161,0.03379943441754828,600,600,0.810503762106275,0.8469061414870019,0.8014565348391759,0.0019613550824101045,0.789017530816187,2,0.039925412687121846,122,122,0.7635945761188665,0.8526003000463312,0.7635945761188665,,0.8526003000463312,1,0.006125978269573569
3162,1.498143568128215,1801,1801,0.22841041665036688,0.5279115839316808,0.20249392430909754,0.1503341793223287,0.4057495349347715,3,1.618882961209808,268,268,0.2975931264347039,0.6056320504209394,0.2975931264347039,,0.6056320504209394,1,0.12073939308159298
3163,0.03924040811863545,771,771,0.39504260457557117,0.660839457866047,0.3846072367396225,0.00761268669593963,0.6569702964401309,2,0.05922177921486448,98,98,0.8428600125598896,0.8075438476122807,0.8428600125598896,,0.8075438476122807,1,0.01998137109622903
3165,0.242988539251017,1521,1521,0.6520943022228635,0.8021078522746553,0.6259817133598549,0.06639739941883441,0.7864646145225477,3,0.2856368907094002,250,250,0.331441649648458,0.4437318070497094,0.331441649648458,,0.4437318070497094,1,0.042648351458383194
3166,0.10233949000919985,1096,1096,0.43261431177648835,0.6658661070722277,0.4980378515702615,0.34202969176625136,0.6691903518071095,3,0.10097557534263726,163,163,0.6892476885128289,0.7809321437666127,0.6892476885128289,,0.7809321437666127,1,-0.0013639146665625906
3167,0.10458194656293576,934,934,0.27852061325262123,0.19059447615476854,0.3534838462271963,0.17348352974591882,0.27293392953814094,2,0.1181383969346908,110,110,0.7769142670084943,0.6939336879929099,0.7769142670084943,,0.6939336879929099,1,0.013556450371755041
3168,0.3819055822826684,626,626,0.35705686653699187,0.34395810417213046,0.4308876758906375,0.19465342149839046,0.41906073732829763,2,0.36683509393506464,168,168,0.5160323873392152,0.6130146553175242,0.5160323873392152,,0.6130146553175242,1,-0.015070488347603772
3169,0.861018126310305,752,752,0.10467006158712022,0.05653298365180115,0.31894740094895135,0.5161897659205674,0.28102572188222985,2,0.35116930898617615,88,88,0.8167351116908493,0.7963595807316917,0.8167351116908493,,0.7963595807316917,1,-0.5098488173241289
3170,0.17064856249141114,1297,1297,0.5882459212660476,0.5445472366237976,0.5917259463456861,0.14101614347622482,0.5427346600854102,2,0.4029500551708762,259,259,0.7724689970601987,0.6893852903624341,0.7724689970601987,,0.6893852903624341,1,0.23230149267946504
3171,0.969612407348251,746,746,0.36240070743196573,0.6881988960339439,0.39456907768421046,0.13873712264279017,0.6821770063484407,2,0.8097077476693757,199,199,0.609969393012463,0.7923231694164444,0.609969393012463,,0.7923231694164444,1,-0.15990465967887535
3172,0.13553040239203584,889,889,0.426241031978042,0.3578005722517348,0.410144693640544,0.038614372739512626,0.35925423129490835,2,0.13923138046104994,70,70,0.6644385640062973,0.6986107053827801,0.6644385640062973,,0.6986107053827801,1,0.0037009780690140937
3173,0.18453649833027846,1373,1373,0.49375978454002856,0.460923435645463,0.5045764984493688,0.06419985212711138,0.4745447418306985,3,0.2160911118175755,188,188,0.7980103135084013,0.7361813472803914,0.7980103135084013,,0.7361813472803914,1,0.031554613487297045
3174,0.4765829790809776,826,826,0.30492092520106373,0.3224783180354319,0.39051938906415745,0.15285956982799936,0.4452048366008224,3,,0,0,,,,,,0,
3175,0.3906224893327551,890,890,0.34825732786580976,0.3406937375268019,0.4636318289059271,0.2732691381503526,0.43810409630676955,3,,0,0,,,,,,0,
3176,0.12039594528408354,1595,1595,0.5637927145860092,0.7130997163999382,0.48214344064850634,0.2471752480431493,0.6576382665038966,3,0.08373989501036704,150,150,0.6309186312276012,0.6569090763972796,0.6309186312276012,,0.6569090763972796,1,-0.0366560502737165
3177,0.2460445339712285,1423,1423,0.3603624123958197,0.3087996704640833,0.3846575826870051,0.1525956204268658,0.35634714874789414,3,0.09892560836431899,133,133,0.7278429657728995,0.6914909166066748,0.7278429657728995,,0.6914909166066748,1,-0.1471189256069095
3178,0.0941113005118335,204,204,-2.040480523626912,-0.13019561745732622,-2.078599004805996,3.295120085445543,-0.0418767713998725,2,,0,0,,,,,,0,
3179,0.012682058379618763,442,442,0.44201120865504184,0.5665064938158129,0.4256816007335919,0.04719247632419742,0.5656959889659064,2,,0,0,,,,,,0,
3180,0.051000494559263906,472,472,0.2580772033435276,0.5942649320770065,0.30856060897315557,0.14494128262527653,0.5537471530497726,3,,0,0,,,,,,0,
3181,0.21149257251555703,1142,1142,0.2822145494355667,0.3323273189133007,0.28036649672778485,0.12781185981370596,0.28873456870172487,2,,0,0,,,,,,0,
3182,0.028883726657406728,1210,1210,0.2569400829842243,0.534302914446972,0.25139549076371287,0.06832275484552612,0.5056681519181623,2,0.03464477139074098,318,318,0.28222220279155485,0.28254802863491035,0.28222220279155485,,0.28254802863491035,1,0.005761044733334251
3183,0.5978096026766121,1133,1133,0.16579836364346623,0.029098687961136793,0.16624601011491608,0.011207978566356283,0.02757714015492707,2,,0,0,,,,,,0,
3184,0.5106957758643502,1802,1802,0.1798967018140296,0.08396297287776266,0.1814552267263603,0.0666000132204734,0.09030951846044481,3,0.48932797070159467,430,430,0.23154669842154296,0.10705276322065882,0.23154669842154296,,0.10705276322065882,1,-0.02136780516275555
3185,0.1705228853970766,508,508,-0.09812119240839934,0.13464940361762612,-0.14257330167406734,0.10419941819397768,0.02989539350537751,2,0.2304045669734478,44,44,0.17840615618072642,0.2540546222729667,0.17840615618072642,,0.2540546222729667,1,0.05988168157637119
3186,0.06320036448220925,1790,1790,0.3551219664239076,0.6693007470557046,0.23978002171000465,0.5087735436547213,0.5765962193230427,5,,0,0,,,,,,0,
3187,0.04162161220919411,1855,1855,0.3016144342520055,0.38786869957688164,-0.0132534525654453,0.7867036886868207,0.43912018587180734,5,,0,0,,,,,,0,
3188,0.37027835553023986,1439,1439,0.050484150544631956,0.11903650713954161,-9.717602971922046,22.066043032222936,-1.3767700622679542,5,,0,0,,,,,,0,
3189,0.06434406222424793,1816,1816,0.5123057207864261,0.7162830465928256,0.6307268625575464,0.26997210557722556,0.6904978500197458,5,,0,0,,,,,,0,
3190,0.05669993829772435,2107,2107,0.07508763361933823,0.5637804848257295,0.07625725729024432,0.6287210798720174,0.513630520164494,5,,0,0,,,,,,0,
3191,0.08736693244514077,2150,2150,0.4829686857317971,0.49396575178895197,0.5919256306480407,0.19774491930694194,0.5500655754432137,5,,0,0,,,,,,0,
3192,0.08438843844310936,1553,1553,0.08744770852874817,0.5815061370367647,0.05173180546299512,0.8687922782658146,0.49558528673038965,5,,0,0,,,,,,0,
3193,0.05002966945346893,1073,1073,0.2733836208375986,0.5676932643829149,-0.23250858684679257,1.0591482436613193,0.5381441282454013,5,,0,0,,,,,,0,
3194,0.15350076585341288,1285,1285,0.08418749669543202,0.13135616653618298,-0.08972285609403055,0.357647647551009,-0.022879800446248266,4,,0,0,,,,,,0,
3195,0.08085986398623891,1045,1045,0.02763438241425431,0.16580564201711256,-2.003735225581742,3.0388870513103052,-0.2343850247222255,2,,0,0,,,,,,0,
3196,0.022203630956578253,1296,1296,0.22076021335054596,0.29172235694213977,0.20763076797659744,0.11690009296360863,0.3299337088339593,4,,0,0,,,,,,0,
3197,0.03856452770261755,719,719,0.3917322615132478,0.6623479406319612,0.10878670345524905,0.34477884888921506,0.5364921127520914,4,,0,0,,,,,,0,
3198,0.06102651671908044,2180,2180,0.1947842795225373,0.2936540995955531,-0.6054287875429649,1.9241786391363198,0.4050328788352674,5,,0,0,,,,,,0,
3199,0.05954356953777649,837,837,0.07669183656274736,0.4569481391016238,-0.997805347632276,2.207542303962505,-0.06351140909759712,4,,0,0,,,,,,0,
3200,0.054573857632558995,938,938,-0.00937245402794451,0.32056355537660075,0.0020698066719185004,0.1295902939467958,0.22390338713653407,4,,0,0,,,,,,0,
3201,0.039558236838098136,1205,1205,0.4764601796094162,0.562007802963769,0.5233621815802016,0.1344580988073689,0.6263449910278824,4,,0,0,,,,,,0,
3202,0.04040877622815963,851,851,0.5624940062726798,0.5612342108634656,0.532910641254348,0.1982979320107816,0.5422271279751238,3,,0,0,,,,,,0,
3203,0.051783336119185536,930,930,0.4058265636361462,0.5147576360876416,0.027047058949062192,0.6062886483726903,0.4543512348728053,3,,0,0,,,,,,0,
3204,0.14346832416008204,2841,2841,0.33685684042769914,0.34740518452693225,-0.1756711475004937,1.1793329166255302,0.3129391272021048,5,,0,0,,,,,,0,
3205,0.07974397459409045,199,199,-16.999272772678463,-1.5001868239900928,-16.230425980311473,10.239714639688032,-1.2784060986451757,4,,0,0,,,,,,0,
3206,0.003691429115153226,1758,1758,-0.07347022086372212,-0.2075580815954512,-0.18501711444617888,0.12007513995040482,-0.15112711459731157,3,,0,0,,,,,,0,
3207,0.037930802862559045,175,175,0.07817442844964473,0.2747843602305883,-0.55071837699528,0.8430457878547547,0.19439091826846994,2,,0,0,,,,,,0,
3208,0.07534335531423006,1274,1274,-0.16723412286765726,0.15962307930504804,-1.881679484787415,2.4398691906637198,-0.5734118854716259,4,,0,0,,,,,,0,
3209,0.02467423931041078,444,444,-0.4165855436756156,0.11361787573475912,-0.6894576774239821,1.0676280379173875,0.004324806535822827,3,,0,0,,,,,,0,
3210,0.09671927556100723,695,695,-0.22832814966346193,0.239912631266602,-1.5739472397825225,2.7947301915465133,-0.008793084169347626,4,,0,0,,,,,,0,
3211,0.04107518417768041,2038,2038,-0.26330321871599294,-0.06713045117362482,-0.7070852514562076,0.7067812621218021,0.02381501278798684,4,,0,0,,,,,,0,
3212,0.06829559954462269,1541,1541,0.260137410905692,0.3712217442804241,0.2312262965134707,0.1928896918747908,0.3516917724671176,3,,0,0,,,,,,0,
3213,1.330743462713376,628,628,0.03299984614358864,-0.23303048805413074,0.47297614792659043,0.4472146000265001,0.2619634613389967,3,,0,0,,,,,,0,
3214,0.02222573933762307,2970,2970,0.40253918234461716,0.532445701600353,0.3533393296096022,0.1669535362439834,0.47955550590450696,5,,0,0,,,,,,0,
3215,0.1645958598293671,3398,3398,0.6036613590146478,0.5973588175771429,0.6045805123520563,0.060383816556288626,0.6067555887343656,4,,0,0,,,,,,0,
3216,0.08586640995889835,2246,2246,0.32015172381107193,0.4338394529132771,0.32582688705157736,0.10661651134397167,0.4240705578424586,3,,0,0,,,,,,0,
3217,0.015856580317702602,1742,1742,0.22730347665302486,0.37487640338683237,0.15314582417954267,0.149442590307249,0.3946169874206446,5,,0,0,,,,,,0,
3218,0.020091651552193036,1621,1621,0.12342266914859157,0.1502708080258217,0.1172075798636705,0.18075432209413975,0.18171075053679503,5,,0,0,,,,,,0,
3219,0.05630125813350688,1302,1302,0.3281780205061239,0.4017680186241055,0.2812222682402437,0.11018266376847669,0.4093651118164914,5,,0,0,,,,,,0,
3220,0.05326101116585631,595,595,0.2660382392357784,0.3268040906752322,0.2512350452035496,0.22427126576023837,0.33533683105375695,4,,0,0,,,,,,0,
3221,0.024036542837086804,482,482,0.4452825715556037,0.5796775846565507,0.47091442196574645,0.09764792945019596,0.6107934742248613,3,,0,0,,,,,,0,
3222,0.025228067434568086,1079,1079,0.1967382953617718,0.5349389884466784,-0.7879547888965239,1.8921345780975827,0.29570022925962763,4,,0,0,,,,,,0,
3223,0.029071225721690533,2113,2113,0.5570882917341766,0.6691749500057305,0.6121361652824422,0.20084891180492584,0.6745839811496588,4,,0,0,,,,,,0,
3224,0.03560285923773782,1254,1254,0.5240915179662089,0.6878845290287579,0.5057531519697762,0.10373412622293235,0.6486089256900233,3,,0,0,,,,,,0,
3495,0.04441800133152617,923,923,0.6014729175792031,0.6494843752623312,0.5737177369422947,0.04893587361331991,0.639462667384299,2,0.05558003044472857,3037,3037,0.6155351010426301,0.617083743422961,0.6147665496961909,0.06453255113522396,0.5970037906294609,5,0.011162029113202396
3500,1.2256686409985247,1232,1232,0.6264586969241623,0.6070916581687296,0.6060601920985664,0.04411726888324668,0.650981985403476,2,1.2545480167245702,3661,3661,0.6031529593263247,0.8036031206205622,0.5570269291954564,0.2511462122856021,0.6192227367470865,5,0.028879375726045486
3501,0.30106256927656766,1296,1296,0.6565536808070669,0.7981678926095156,0.6606924731164571,0.050648774383174645,0.7553503736891714,2,0.18314559808759778,405,405,0.37917294587593275,0.6858213267480436,0.37917294587593275,,0.6858213267480436,1,-0.11791697118896988
3502,0.06384629380403418,1363,1363,0.529993862094084,0.6951722687142641,0.5796364430777472,0.16511602485600685,0.6670948888975269,2,0.06277693745409718,3554,3554,0.6368452117018808,0.7708834905332023,0.6340753635625413,0.07569660551847479,0.7129894159603682,5,-0.0010693563499370035
3503,0.08010499764640223,1375,1375,0.6804917015873555,0.8058417246250895,0.7063363593906626,0.0885904625480878,0.7940572427406392,2,0.0760960238797018,3060,3060,0.602860182668901,0.6421113760387999,0.5908556434906483,0.14566482083070426,0.6340035766636941,5,-0.004008973766700438
3504,0.20040279696650645,1557,1557,0.536605620831623,0.6089771545071619,0.5885604962002989,0.10615483664568198,0.6598685857275988,2,0.17966239240097678,4345,4345,0.6373511258990259,0.7667141072396668,0.6217682034153577,0.13216760230566701,0.717002833832579,5,-0.02074040456552967
3505,0.38114754067117507,1378,1378,0.7021823566633605,0.6552642083077245,0.720729796578284,0.0606480065216731,0.7038693441703635,2,0.43177527901783797,3946,3946,0.7487762336715413,0.7657924926548404,0.7294544685397618,0.08399353136442544,0.7137624963428852,5,0.0506277383466629
3506,0.5901428371349327,1304,1304,0.5452063391711761,0.4469491505072113,0.6054314619861296,0.12895824658284996,0.5262876123220639,2,0.7960073509587313,3982,3982,0.476599684591283,0.3905021672450748,0.47049402590736095,0.12074580467814053,0.3714494155725055,5,0.20586451382379867
3507,0.16394561722713857,1367,1367,0.10742604031497238,0.40067951104405664,0.23338838964625813,0.32611304989511214,0.33733116012733,2,0.15459288419406297,3736,3736,0.32229196304563756,0.31745194582435077,0.33346600647892033,0.1778483469080095,0.276083976137374,5,-0.0093527330330756
3508,0.2826748555714795,1012,1012,0.5651944529354958,0.5500223900146194,0.5572475278925553,0.006015654189887476,0.517946785322305,2,0.35523064016375944,3260,3260,0.3629685532647836,0.3066485782473083,0.4085808920168067,0.22442197936482622,0.34048639230635186,5,0.07255578459227996
3511,1.6004146283328096,1020,1020,0.5923909169075725,0.5561131469483507,0.46741026108760436,0.3104145540745208,0.3482740051263595,2,2.4352133964663936,1933,1933,0.5645117945658642,0.529165875506719,0.15583768832901662,0.8122474172883499,0.23204540484234096,5,0.834798768133584
3512,3.2159369670029654,1192,1192,0.38443870375595657,0.43624045721688487,0.300632227858946,0.17186993460362038,0.23971269272201534,2,3.116807895402505,3172,3172,0.31310479466934016,0.4522877263153975,-1.0111203669392,2.85246083855249,-0.2413027165676908,5,-0.09912907160046025
3515,1.2956650967651029,1682,1682,0.45999276248327015,0.31123133902903,0.40286104421483987,0.1748071090624001,0.28051050425325474,2,0.537547395576209,241,241,0.5334947112412144,0.4109315559017196,0.5334947112412144,,0.4109315559017196,1,-0.7581177011888939
3519,1.8021865080926485,1370,1370,0.5127624864232472,0.3681854909682034,0.5089588881136783,0.007210475071748473,0.47610129525724737,2,2.0477641215473237,3554,3554,0.4813936574632206,0.4408162001013828,0.4423556339618527,0.08321705135649307,0.3886661475531053,5,0.24557761345467521
3520,0.43401038424145466,1332,1332,0.4289940001038526,0.43862796416361804,0.29917838205596453,0.363645990437338,0.35843617907683784,2,0.4250911858802414,3320,3320,0.4671955701122543,0.5148501092252011,0.4520390339378394,0.2314740553220531,0.47706135745926614,5,-0.008919198361213243
3521,0.04246672788811553,601,601,0.2966679568356243,0.32161066677858396,0.19359614165062755,0.2701533794527266,0.23062962351283744,2,0.030897647164584624,420,420,0.20313748451440317,0.18251336233095106,0.22113620260658728,0.09714039602722198,0.20014729356541033,2,-0.011569080723530904
3522,0.11652384079180848,780,780,0.5118738321953114,0.6105858046867736,0.45090359227670657,0.2297645503101909,0.5251020630315462,2,0.1447384262521028,2741,2741,0.5138215842107057,0.5460135021473235,0.47394443652237844,0.1850204958134298,0.5440871099263512,5,0.028214585460294303
3523,0.039466751687343524,1038,1038,0.25307110358642804,0.46131900726813835,-0.1757995741881661,0.6796914265519379,0.4516393314244854,2,0.032506685013503275,2444,2444,0.23462536717572424,0.38648584452543433,0.07459471420341171,0.3826392843166817,0.3623885872377916,5,-0.006960066673840248
3524,0.25430225481597113,1453,1453,0.5365704738180368,0.5621015170746548,0.6534031295331479,0.22850872315470616,0.6998492762785604,2,0.2522396700492606,3739,3739,0.4734145143960846,0.46909664858264966,0.4622518761655453,0.056307812617961146,0.43305681615745206,5,-0.002062584766710507
3525,0.09800059121426159,1276,1276,0.5322828491065503,0.4621234538955109,0.4836660855657141,0.06252282213895849,0.42684888057875314,2,0.10365760601490462,1085,1085,0.4348947936364812,0.33933795356647456,0.4338752989873756,0.02350685605022644,0.3680666374180053,3,0.005657014800643026
3527,0.06223151932045927,1360,1360,0.43558630927814934,0.4048230578817964,0.3495691440178127,0.1363973688925253,0.3155925703348516,2,0.05126271529224819,4087,4087,0.4146208509907038,0.4203000069058074,0.4043527587754621,0.07415461245269003,0.4204752054798993,5,-0.010968804028211078
3530,0.03789835374184014,976,976,0.6134729709611777,0.8024826826997382,0.6074809437645148,0.008959905485749155,0.7999744786221807,2,0.039011046545542584,4278,4278,0.6764522099469563,0.839229761946465,0.66146721344738,0.10212153692233034,0.8039410927116037,5,0.0011126928037024433
