GCIN,regime,mean_post,mean_pre,median_post,median_pre,std_post,std_pre,q25_post,q25_pre,q75_post,q75_pre,count_post,count_pre,delta_mean,relative_delta_mean
27,low,12.856169700622559,18.334056854248047,11.811851501464844,18.53319549560547,9.479414939880371,6.242050647735596,2.955017328262329,14.37440299987793,21.19084358215332,22.765892028808594,212.0,95.0,-5.477887153625488,-0.2987820533760507
27,mid,9.199872016906738,8.987842559814453,6.109690189361572,6.088194847106934,8.669473648071289,8.111958503723145,2.135085105895996,1.9530274868011475,14.951143264770508,14.791027069091797,1369.0,1074.0,0.21202945709228516,0.02359069550687171
28,high,0.05131758376955986,0.04889899119734764,0.04318017140030861,0.03710375353693962,0.03332891687750816,0.04380779340863228,0.029474662616848946,0.02599429152905941,0.06137360632419586,0.05240759626030922,327.0,705.0,0.0024185925722122192,0.04946099117773635
28,low,0.2941388189792633,0.28692442178726196,0.24520425498485565,0.2133304625749588,0.1885957568883896,0.33170902729034424,0.173283651471138,0.13561680912971497,0.3442279100418091,0.2976468801498413,389.0,643.0,0.007214397192001343,0.025143893806817204
28,mid,0.08053398132324219,0.08431835472583771,0.060985267162323,0.06075061857700348,0.06529951095581055,0.08553871512413025,0.03585410118103027,0.03519159555435181,0.10481703281402588,0.10301163792610168,3595.0,4658.0,-0.00378437340259552,-0.044881964489232054
29,high,0.07621929794549942,0.06532832235097885,0.061628855764865875,0.05067496746778488,0.05841314047574997,0.04918671026825905,0.03975287079811096,0.03273343667387962,0.09696214646100998,0.08284395933151245,318.0,495.0,0.010890975594520569,0.16671139258725176
29,low,0.1640721559524536,0.8292403817176819,0.1295793205499649,0.2898486852645874,0.10745028406381607,1.1250104904174805,0.09645800292491913,0.17211014032363892,0.19429829716682434,0.6823702454566956,579.0,234.0,-0.6651682257652283,-0.8021416231411742
29,mid,0.10473086684942245,0.09999275952577591,0.08085252344608307,0.07528064399957657,0.08193495124578476,0.09321355819702148,0.04877620190382004,0.04696045443415642,0.13304513692855835,0.12334971874952316,3296.0,3202.0,0.004738107323646545,0.047384504099270974
30,high,0.024825681000947952,0.024621842429041862,0.020621618255972862,0.019871974363923073,0.01490174513310194,0.020293526351451874,0.014434154145419598,0.014643480069935322,0.030206769704818726,0.026458371430635452,380.0,661.0,0.00020383857190608978,0.008278770059289262
30,low,0.09259498864412308,0.10406257957220078,0.08673544228076935,0.07367952167987823,0.04574112966656685,0.10915280878543854,0.05665937066078186,0.048155829310417175,0.1160174310207367,0.11320649832487106,370.0,671.0,-0.011467590928077698,-0.11019898771701354
30,mid,0.04520478472113609,0.047359466552734375,0.03510475903749466,0.03453204780817032,0.03672075644135475,0.04214205592870712,0.021829284727573395,0.021404104307293892,0.05618821829557419,0.05777152627706528,3552.0,4768.0,-0.002154681831598282,-0.045496328156463955
31,high,0.021792497485876083,0.019746379926800728,0.018367381766438484,0.017496617510914803,0.013503439724445343,0.011866623535752296,0.013638529926538467,0.013358072377741337,0.025860274210572243,0.021756388247013092,315.0,613.0,0.0020461175590753555,0.10361988205738244
31,low,0.07439370453357697,0.08982144296169281,0.06647773087024689,0.0705476626753807,0.040254198014736176,0.06889259070158005,0.044869519770145416,0.05166473984718323,0.09451364725828171,0.10063599050045013,409.0,519.0,-0.015427738428115845,-0.17176008221884712
31,mid,0.03820415213704109,0.0409122109413147,0.028879696503281593,0.029240215197205544,0.031763795763254166,0.03688905015587807,0.0187093373388052,0.018765974789857864,0.04731709882616997,0.04958319664001465,3157.0,4259.0,-0.0027080588042736053,-0.06619194470223327
32,high,0.025893883779644966,0.024736331775784492,0.022471029311418533,0.020088370889425278,0.015573563985526562,0.017621120437979698,0.017682787030935287,0.015537545084953308,0.02919752150774002,0.026416674256324768,328.0,738.0,0.0011575520038604736,0.04679562088480934
32,low,0.08993205428123474,0.09955926984548569,0.07377932965755463,0.07268492132425308,0.056296207010746,0.09503257274627686,0.05338320508599281,0.0483647920191288,0.10634627193212509,0.11334136128425598,389.0,677.0,-0.009627215564250946,-0.09669833436095125
32,mid,0.039436522871255875,0.04473083093762398,0.030763771384954453,0.031947530806064606,0.030809806659817696,0.040955767035484314,0.020278174430131912,0.02068793773651123,0.04750272259116173,0.05383165180683136,3568.0,4953.0,-0.005294308066368103,-0.11835926038912362
33,high,0.036819279193878174,0.02973313443362713,0.029443711042404175,0.0224404688924551,0.025869349017739296,0.03487646207213402,0.020031221210956573,0.017111867666244507,0.04349028319120407,0.02988913655281067,366.0,348.0,0.007086144760251045,0.23832484853116814
33,low,0.41660282015800476,0.5574301481246948,0.2960855960845947,0.25788259506225586,0.4415206015110016,0.8423280715942383,0.19356819987297058,0.17637592554092407,0.44543981552124023,0.47041329741477966,378.0,336.0,-0.14082732796669006,-0.2526367266651454
33,mid,0.09335466474294662,0.08407245576381683,0.06643170118331909,0.060516733676195145,0.08312208950519562,0.07872573286294937,0.0353778637945652,0.03276962414383888,0.12637557089328766,0.10941560566425323,3461.0,2248.0,0.009282208979129791,0.11040725401439594
34,high,0.11419122666120529,0.1099880188703537,0.08960272371768951,0.08880459517240524,0.08041735738515854,0.08120081573724747,0.05800595134496689,0.05835692584514618,0.15061892569065094,0.1343713104724884,288.0,445.0,0.004203207790851593,0.03821514228568881
