GCIN,period,n_days,nse,kge,bias_ratio
2419,pre,2098,-0.5716650125594747,0.1792887594060747,1.4510594754826638
2420,post,3613,-0.03732077788577737,0.09172151699363096,1.0694687480854634
2420,pre,4720,0.04248453185001855,0.19610542002520015,0.973896564525256
2421,post,795,0.00019935581306940175,-0.3331393554137494,0.9152325349565497
2421,pre,544,-0.0375492890378466,-0.5687986262506355,0.3989885989554791
2422,post,3688,0.03002470592743578,0.25278178431463594,1.1712700125476638
2422,pre,4315,0.09250194364288389,0.2299142823307797,0.9904839207587924
2423,post,3984,-0.1018416724915221,0.23956278024519218,1.2800207097475063
2423,pre,5195,0.06845984154623008,0.29934341190279035,1.1598190965052981
2424,post,3245,-0.05290655461738858,-0.16464691561711575,0.7824035614758781
2424,pre,3482,0.12702075246415745,0.22013355142892554,0.8520985272664527
2425,post,2677,0.010860319304800026,0.2622993516542762,0.9866674584509635
2425,pre,2568,0.06888414042896318,0.28276791370462084,0.9935862845431249
2426,post,3512,0.03818796072372588,0.1610131152066273,1.0100285019089288
2426,pre,1446,0.11970548723102459,0.17304828322335974,0.9213401028886985
2427,post,3248,-0.11537082965491341,0.06028001489617352,1.361667699842202
2427,pre,4071,-0.01291230141558497,0.04607541600790854,1.1994713146640492
2428,post,3372,-0.14890203035314165,0.22249847125802424,1.30683147107381
2428,pre,4202,-0.10756621598780569,0.2562658240665776,1.2593771983508695
2429,post,3028,-0.10215906164555788,0.12544441233474968,1.4074605680707941
2429,pre,3982,-0.10614453143946379,0.05199739637005629,1.3114385844458845
2430,post,3507,-0.7760886003332332,0.08354686464753958,1.5302177901603928
2430,pre,3019,-0.4737833897478978,0.09631227222459515,1.4123280768731707
2431,post,3357,-0.2888863310462353,0.15573606234780668,1.2129120828946454
2431,pre,4130,-0.14771651633000027,0.18546418379628493,1.170955542198172
2432,post,874,-0.019054887942184795,-0.35705215206329566,1.0492518754032751
2432,pre,460,0.003026656427921659,-0.24020262133573222,0.681789754745978
2433,post,3033,-0.22722252004224375,0.17632871946248774,1.2577509680620154
2433,pre,3699,-0.28309169354644115,0.21929186375358878,1.293147484622702
2434,post,3766,-0.05400163314555306,0.17868136953243186,1.334153429449878
2434,pre,3015,-0.010093869936007804,0.2232590181633145,1.2970238827617468
2435,post,4131,-0.012924102015933636,0.13126193829899258,1.2169418197802642
2435,pre,5583,0.06132814787796448,0.1810875056403073,1.1752056656145502
2436,post,3894,-0.1400102709153408,0.1972453230366883,1.2576273262624689
2436,pre,3570,0.03855897437069711,0.22721495457377427,1.1302308690358085
2437,post,3423,-0.014994340926771654,-0.36946813758842345,0.698979980731694
2437,pre,4282,0.00018535758665783053,0.042079327791076926,0.8962803231731785
2438,post,3402,0.010557026360419774,0.17476673907851614,1.162837837999278
2438,pre,159,0.11939024291284861,0.3143509825265104,0.9347539927645071
2439,post,2703,-0.5925980927053722,0.11695051396839229,1.3922001033645892
2439,pre,1643,-0.34717237703586834,0.29817423217256966,1.241104749999711
2440,post,3627,-0.04111097588931445,-0.2131210712000724,0.7635730564722799
2440,pre,4540,0.03135160961922745,0.136160087832626,0.980890986067623
2441,post,3231,-0.0667747020428302,0.02925510031540024,1.2107355870581442
2441,pre,2500,-0.036494713464037654,0.0012270739591057067,1.1580203324621134
2442,post,3293,-0.1291618216078929,0.16399104546125987,1.1806812050346305
2442,pre,4195,-0.07261265968111097,0.17462470350487225,1.141311496983272
2443,post,1705,0.004179495258216814,-0.23934507312246045,0.8644470850252102
2443,pre,465,-0.05138240247890846,-0.2902318189178543,0.541808811936367
2444,post,2839,-0.05070523765112123,0.12612534658197194,1.1371393332024242
2444,pre,2870,-0.0695624435211859,0.15888213471514934,1.1037501402997922
2445,post,2429,-0.19454383913940432,0.16011866964757004,1.2445471527126102
2445,pre,2324,-0.07874958002473242,0.12250993225676798,1.1344671824014612
2446,post,3366,-0.4697467340189303,0.13260259165490074,1.4589790024045075
2446,pre,4293,-0.21911259042586928,0.2213249393308807,1.2886433343162924
2447,post,2819,0.047052629744356866,0.0637969475601845,0.9140041331309959
2447,pre,4804,0.1252327925705482,0.26401013091099435,0.9651075654868357
2448,post,3839,0.03619597129028862,0.16474654117230014,1.2406762107463873
2448,pre,4188,0.15842346911861516,0.3305708988497643,1.0869619525572471
2449,post,3690,-0.07062708992313982,-0.009446009408032863,0.975447270982247
2449,pre,1080,0.01713837825457476,0.19565436055748342,0.9898269178448132
2450,post,4168,-0.04623470601551172,0.04925483516972573,0.9546306019277285
2450,pre,633,0.030635900009074235,0.21872466274281077,1.0880073795670668
2451,post,3019,-0.17598411980763573,0.15369895185990745,1.3335135535700477
2451,pre,3586,-0.1548845496756146,0.17554630429146,1.2005238190839953
2452,post,3010,-0.16319580796456634,0.0014252036671158486,1.3367411328364802
2452,pre,2382,-0.04201588905111442,-0.013451575113784031,1.162375674174227
2453,post,3373,-0.34043486834599945,0.03304053553131259,1.287505138914473
2453,pre,4262,-0.32503857103735156,0.1113206823604933,1.262416196080845
2454,post,1799,0.004363924082336101,-0.18925777764280682,1.2839807645610777
2454,pre,766,-0.046586978495599896,-0.2753494409887216,0.6900395587711505
2455,post,3135,-0.0922429654025545,0.041739383349627235,1.1951881619239553
2455,pre,3179,-0.016141340338315047,0.10466339047767625,1.0994686669001181
2456,post,4326,-0.06170717734481701,0.16340518256720393,0.9531846615084335
2456,pre,5469,0.09790690550126857,0.25911330366877894,0.9642403065748724
2457,post,4121,-0.0771356553327982,0.21856561738352087,1.150788719785564
2457,pre,3471,0.1102774378837148,0.2864590500699451,1.0999079588612006
2458,post,3241,-0.12061259673702396,0.1326958916383323,1.5311979649311005
2458,pre,390,-0.24981619423604884,0.10682512975944314,1.7446096881530917
2459,post,4113,-0.1670154848855292,0.012061035357215033,1.5243469167226025
2459,pre,4143,0.04917481864610007,0.17837144690902806,1.1132851500443148
2460,post,3002,0.12096111653758368,0.08494551019167706,0.9110363589712022
2460,pre,374,-0.057111136408454666,-0.06099638407989083,1.064509445378067
2461,post,3500,0.0023547268046711922,-0.15959705863066675,0.5453916652296367
2461,pre,1118,0.07111761792260496,-0.06321968103570885,0.4826693151196422
2462,post,3964,0.06390523274399518,0.220336734818248,0.9958185644125604
2462,pre,3279,0.11552929939466616,0.2499811214290113,0.9175950868051268
2463,post,3434,0.11134557519843447,0.06301321651959746,0.6860527122668321
2463,pre,405,0.4008404347467647,0.5984216452595021,1.1304178865819816
2464,post,2804,0.12643114098770003,0.0885318631053551,0.8139579243109845
2464,pre,713,0.16570307779286342,0.11131905611101545,0.8463315350217354
2465,post,2343,-0.033182783587965003,-0.04971698022892457,1.389277025958643
2465,pre,845,0.06309280150645447,-0.016848944534739507,0.8657426377535177
2466,post,3720,-0.19448682784641735,0.2155071751017732,1.5417613423207486
2466,pre,1454,-0.11526796123165117,0.13898364154985587,1.456730462486701
2467,post,3931,-0.03303814019451301,-0.167269344692067,1.1675108666329896
2467,pre,5586,-0.01097736200544186,-0.06102421604021213,1.0849139771972656
2468,post,3209,-0.05307060746534442,0.00669058964512792,1.2508024820039436
2468,pre,1333,-0.060844283519902564,0.10669216395465397,1.2063969245463955
2469,post,1696,-0.2715434023944858,0.00973446522982091,0.8782627921437548
2469,pre,430,-0.2813334762750115,-0.0434619992470473,0.7955609866038829
2470,post,3418,-0.026887115727923794,-0.29827328901252925,1.0194606335690517
2470,pre,4646,-0.016812030412416856,-0.21896090908216848,1.0661798699053864
2471,post,3105,-0.006076948752913758,-0.28967774610336816,0.9191068368026314
2471,pre,4292,-0.009165321125306436,-0.22487595807347205,0.9768394140417087
2472,post,3206,-0.0652382304995478,-0.36273311130255514,0.45797395902185595
2472,pre,4285,-0.05284435897801232,-0.3012386696041527,0.4944176085542936
2473,post,3214,0.08357822651996927,0.019291542661540317,0.8814386370509527
2473,pre,1509,0.00880133997666488,-0.027741589909981323,0.9753897105771018
2474,post,3159,-0.003974030547690521,-0.22122345084542916,0.5219331454256151
2474,pre,4264,0.04213500163584727,-0.14239656604611173,0.6174097885609949
2475,post,2409,0.00829331307079162,-0.12286146298581269,0.5192082558495095
2475,pre,1565,0.05317417502451993,-0.06275864246052931,0.696546992025061
2476,post,2092,-0.09909310959791262,-0.08545877476218577,1.353211602404247
2476,pre,977,0.01953828433274396,-0.11159246010155721,0.8765269978691083
2477,post,3378,0.07746991568209227,-0.018672522898091293,0.7791648768028165
2477,pre,2023,0.09158054772453694,0.04613287069374228,0.9412250841142551
2478,post,3073,-0.04821911567551718,-0.2839945786644167,0.4722773048965685
2478,pre,2929,0.027636702602492513,-0.16679682338012713,0.7093751896209579
2479,post,2841,0.012418417059807951,-0.07226073341729977,1.100271688523771
2479,pre,1342,0.009061088384260896,-0.10712962320237485,1.1379873144133619
2480,post,2704,0.04355561784478856,0.1751965416673742,1.206122468464458
2480,pre,1991,0.10292081090527216,0.23123012518017827,0.9653291143343068
2481,post,2008,-2.12830873270987,-1.0515579162015487,2.797327767118823
2481,pre,1980,-0.6785378454522029,-0.32381441362433505,1.8895304616817967
2482,post,2848,-1.540262964431402,-0.761480363944518,2.5099723776322937
2482,pre,3892,-0.9862789594922181,-0.3294821751691117,2.1157136903441796
2483,post,2714,-0.01845850364491719,-0.0046182832688967945,1.0602913958134297
2483,pre,3363,-0.020328772210914225,-0.1364004172810509,0.7825132389978066
2484,post,3927,-0.06495445774016795,-0.283945035244747,0.4853949598197644
2484,pre,3456,-0.10816115073616595,-0.1758840203101415,0.5058937156999818
2485,post,2860,0.11680448180912728,0.16473256457521823,0.9962597527165689
2485,pre,2852,0.0612641097435086,-0.007685380645998885,0.8919744326823675
2486,post,3302,0.1276618511570512,0.1909007052560744,1.047902567402998
2486,pre,2955,0.16419834035980663,0.18085188576723188,0.9045645977985495
2487,post,4129,0.00034122300614614076,0.3431859625101793,1.3615774294839451
2487,pre,2931,0.2642975117044183,0.39690545211577954,1.0856162586565352
2488,post,1859,-0.11869999430744871,-0.08962237614443747,1.371508929086207
2488,pre,52,-2.62711083661166,0.08051407097012941,1.2271028235951396
2489,post,3384,0.027065609920556066,0.24837244279106163,1.2039475024118684
2489,pre,579,-0.34306986807336304,0.2371943772863947,1.632826811534557
2490,post,3949,-0.04542483646605966,-0.01663506675270887,1.3956336052920821
2490,pre,5122,0.07593262706378245,0.20304781448974418,1.3417954752439822
2491,post,3431,0.092982476622264,0.11329419593719714,1.1793500453876165
2491,pre,2566,0.16612563201225872,0.14953944850688017,1.080692419514063
2492,post,3932,-0.11229642395495065,-0.0012649702657121509,1.1331841229824873
2492,pre,2932,-0.0011524805060096899,-0.06687505668297011,1.0446908749238244
2493,post,3407,0.11254672454739523,0.12730630401746112,0.9644981205168548
2493,pre,4554,0.194434077400374,0.17990137439603993,0.8728629853609179
2494,post,3528,0.07373695649977541,0.1500313578266358,1.0163185041590803
2494,pre,1834,0.1540229905568654,0.11514733548456912,0.9038714396397165
2495,post,3973,-0.2858514000536949,-0.25445276545033146,1.3020594394545555
2495,pre,5228,-0.16313648165619066,-0.23638302429204483,1.1743090043723496
2496,post,2722,0.09145351795925005,0.21816542051663868,1.0963088077529966
2496,pre,1194,0.2517503489075976,0.283641136904224,0.9075827797697257
2497,post,3541,0.14904006301061368,0.21584785835457831,0.8982818299698642
2497,pre,523,0.08240713232386987,0.08662035566179405,0.784199837620506
2498,post,2160,-0.15386027807925529,0.19233296342661832,1.2347154498930786
2498,pre,661,0.019373928211502967,0.26462383464221617,1.2133364742715333
2499,post,3017,-0.009542468077240684,-0.219743164138555,0.9792304331111001
2499,pre,1109,0.025897034879718728,-0.13364206376810395,0.9629725701815685
2500,post,4275,-0.06810256301770523,0.3547088825492929,1.3747124807381181
2500,pre,1322,0.2232926210603723,0.4656348948705158,1.2091850868182192
2501,post,4245,0.1467838983594677,0.28497444664118077,0.9663136258549808
2501,pre,2985,0.2789481805609917,0.4005930630344957,0.969146882984058
2502,post,3864,0.025380553606454748,0.35733129931481555,1.2195260612642391
2502,pre,4347,0.14989626078994478,0.3036852321694624,1.1329212466735208
2503,post,4024,0.08757325730208132,0.1144818577443979,0.904950213138488
2503,pre,15,-74.07051254454237,-3.358863810036053,2.6808279705592732
2504,post,3237,0.08940295131635267,0.2971249123838502,1.1378570464325224
2504,pre,1479,0.13679731944650086,0.2916323072877348,1.0772940598281384
2505,post,1947,0.0076216186229122185,0.1595822818256748,1.29063948280108
2505,pre,1265,0.053936117967687824,0.16682537586967194,1.307474861171878
2506,post,4220,0.1146819314996631,0.2603064820395611,1.0062359125635911
2506,pre,3016,0.17835376482465704,0.275123275458692,0.9565699311332344
2507,post,4482,0.16820206239624447,0.20175121683910402,0.8910712500646574
2507,pre,3748,0.15574656729371517,0.09303039322840911,0.7660308863456269
2508,post,3282,0.12033723614878777,0.24611602694383905,1.0621338023007851
2508,pre,774,0.06647444630201149,0.07717431354267179,1.0111122783636812
2509,post,3542,0.05496816551681927,0.12308799390551362,1.1256331091175857
2509,pre,425,0.10242953559278345,0.1661659847513579,1.1558840036903313
2510,post,908,-0.11960368998872717,-0.16643600315807516,1.492329038917676
2510,pre,319,-0.032769998362345065,-0.13690907128639984,0.7468348162822765
2511,post,2471,-0.028991659411817583,0.13707883282542577,1.210777277917797
2511,pre,1063,0.06309429493895546,0.04518661733208862,1.0920900347402456
2512,post,4071,0.05039122716440958,0.1760026578398718,1.135263765422702
2512,pre,3809,0.17465571916205314,0.2409820876713622,1.0098435421292562
2513,post,3970,0.12069606684163048,0.12473880750676258,1.0580078889352544
2513,pre,4950,0.07562935890695266,0.024409651469927462,1.0349961467530415
2514,post,3621,-0.11738723997271983,-0.006884760795635714,1.2543158721233807
2514,pre,4881,0.017763513758584093,-0.006516844018567225,1.1034946632722114
2515,post,3687,-0.03248489883620098,0.09117870699966579,1.2863412221084094
2515,pre,2756,0.06059623270158343,0.04913227205939541,1.11083953217345
2516,post,4194,-0.057213748251269125,0.01883329053168903,1.0797241473051036
2516,pre,3805,0.03281329454060011,0.06795539435734976,1.0812632047935173
2517,post,4142,0.022700496541758652,0.13923299860752525,1.0211210921206106
2517,pre,2228,0.09138689050933213,0.1287296744924612,0.89754797957751
2518,post,4182,0.002561798529189363,-0.15565581506194381,0.6676465086441246
2518,pre,4808,0.007512464349130665,-0.11929847979460839,0.675223874121912
2519,post,4262,-0.0099423064069728,0.07816519196435012,1.0149229433674534
2519,pre,2734,0.06428112996198909,0.10750109658173035,0.881960870923326
2520,post,2831,-1.509801034396252,0.011774496580134741,1.627429704929202
2520,pre,3235,-3.737140843466432,-0.2137497604573293,1.93139652971231
2521,post,3069,0.0068564947041310775,-0.26818041266282866,0.7887559294697261
2521,pre,944,-0.017303982029378995,-0.3133997923405165,0.655609401644399
2522,post,3594,0.18425377495544915,0.20970696253044907,0.7027349651799688
2522,pre,3328,0.1003512272500432,0.03781558541597119,0.6711635174111308
2523,post,4728,0.052574923391306316,0.0004009217706265611,0.6532899172893565
2523,pre,6040,0.10924697939126538,0.07334950187506317,0.7477203791319985
2524,post,4789,-0.03336704599951745,0.12152142087398277,1.0412959892385785
2524,pre,2826,-0.007026771827823186,0.06851483144565895,1.14673444750967
2525,post,3690,0.05961829897646276,0.04871135920549674,0.9683341688369562
2525,pre,2739,0.12279303401835595,0.17338596123041683,0.9251225548933323
2526,post,4053,-0.10045557704015007,0.17276879218806085,1.1127703023977815
2526,pre,5064,-0.044471822520748994,0.21167841553018296,1.1023387722447173
2528,post,3862,-0.08246555481801066,0.09383308306984328,1.1777021258463696
2528,pre,4324,0.011315189506898582,0.2085857692001809,1.1842633056219678
2529,post,4499,0.13678754818441785,0.32379825708075527,1.088320550350534
2529,pre,5428,0.15058693477183127,0.3236818509767492,1.1370639004156866
2530,post,3796,-0.31658553255966915,0.2513579982567523,1.3355880267566882
2530,pre,3500,-0.02347101527724771,0.33723924131265237,1.2548128281095106
2531,post,4433,0.11983663604361394,0.13890019494465022,0.9265350111309754
2531,pre,5507,0.11441323817644378,0.09487203042973125,0.8923193408138793
2532,post,2591,0.012755105330331085,-0.14794502165050094,1.0510660701366574
2532,pre,664,0.0007144388030076998,-0.237286757300877,0.8150519991993244
2533,post,2331,0.06006498463127741,0.15390928136694015,1.0487715722660778
2533,pre,1813,0.12002946677959869,0.2147686810956395,1.138494601920895
2534,post,4567,0.019791141548040736,0.1312543742310448,1.0932418735274652
2534,pre,5372,0.08314475369575247,0.2322899143900764,1.1616826074939122
2535,post,4052,-0.00568900306420872,-0.35179928637778346,0.48379349348627165
2535,pre,2748,0.0036423341291992317,-0.314831567673439,0.5311362033541017
2536,post,3867,-0.0049068574630182216,-0.2890125516368791,0.5906514874129526
2536,pre,1284,-0.0067657193948575944,-0.32511943825177925,0.6008082544541187
2537,post,4292,0.07170708232386436,0.13616771728805743,0.9389693635778734
2537,pre,5313,0.0777101478231802,0.10610450521816406,1.0100216056424778
2538,post,3892,0.08608355422936198,0.06791847785031968,0.9676277793047855
2538,pre,4560,0.10357723304766553,0.13116066902039425,1.0229439999141892
2539,post,3403,0.07400496836519588,0.1731763701192619,1.0542923315588464
2539,pre,2176,0.08012968759261896,0.15956218761865282,1.103030823050048
2540,post,3887,-0.1843687149678106,0.10206744128309497,1.2080089745390665
2540,pre,4273,-0.26217776885552846,0.17293533163521202,1.287581081366654
2541,post,4060,-0.017307839201086583,0.11170122030342111,1.060822199475995
2541,pre,4636,0.053536397409569614,0.2608094007255496,1.1413627748085435
2542,post,2677,-0.03557232055515014,0.05851869208107563,1.2645705301824266
2542,pre,1179,0.03771374786529491,0.013919137134101756,1.0123270052606868
2543,post,2987,-0.08170492489695125,-0.15813184473171793,1.2238971322512526
2543,pre,920,-0.03430606130494107,-0.3000939480557665,1.0690884213451255
2544,post,4282,-0.0237363896057301,-0.5070655105498325,0.32010869084704247
2544,pre,4091,-0.028376611325697798,-0.4845043629269401,0.36017477617277655
2545,post,2518,0.020729546172683966,-0.05710757650560527,1.061843033667566
2545,pre,1782,0.026534872002473286,-0.07719768148025374,0.9573277292012705
2546,post,3556,0.041289083697425344,-0.05885115757692949,0.7544897450390373
2546,pre,3597,0.08601866555169435,0.05878970781562831,0.8630925830702747
2547,post,4003,0.0027526301733952208,-0.03923122028113912,0.9037848483672876
2547,pre,4764,0.01712481937091226,0.021264482188332656,1.035586971731925
2548,post,3875,0.026156004317035464,0.18804314839014435,1.1917465167871075
2548,pre,4791,0.10581339462047656,0.27063109980720035,1.1273057616786042
2549,post,3678,0.002429774744455826,0.12819527967193456,1.012324493674645
2549,pre,35,0.12963890661373179,0.10323384451913431,0.9212036984175254
2550,post,3474,0.05498825283015796,-0.10020395083926004,0.7845627128798902
2550,pre,4117,0.05596357888638126,-0.0966239261967079,0.8428966798941198
2551,post,3554,0.07944607734553022,-0.015811631096920964,1.0216916652734995
2551,pre,4482,0.03900187198975491,-0.08166563705599805,0.9921809572106055
2552,post,4121,0.031176486477446086,0.020942234220072242,1.0759693626376574
2552,pre,4809,0.03237252594544582,-0.04449183227596354,0.9690598876268625
2553,post,3599,0.022709468299886182,-0.16783034141292563,0.899492633480213
2553,pre,5466,0.016631603982654175,-0.03290939423020944,1.0997652037575174
2554,post,1728,-0.13403197233470365,-0.0036423648074150883,1.161283359002587
2554,pre,730,-0.09914404294474655,-0.11763483502470407,1.1635282317834443
2555,post,1263,-0.03224415239311251,-0.5065910756240826,0.33283042040159827
2555,pre,1155,-0.005121787296313851,-0.35058722456129665,0.6110469237343604
2556,post,1394,0.05820725038046404,-0.06972367440507243,0.7910644460413937
2556,pre,54,-0.22867584118311624,-0.2216704138370269,0.5691820521297379
2557,post,2658,0.002590965587608407,-0.2394430954178992,0.6246730140249827
2557,pre,3136,0.0002425363755325094,-0.2964154722268424,0.7390804859193076
2558,post,2309,-0.014686168395017685,-0.5746249539901305,0.1930587436530989
2558,pre,2266,-0.009054021685270586,-0.5965051396406651,0.21933230435706222
2559,post,3488,-0.011600172019972765,-0.48568922102386614,0.3213522390814866
2559,pre,3431,-0.006537253631119899,-0.4560874990106516,0.33195543558171003
2560,post,4471,0.03707557311600118,0.16112300795112877,1.0120994610479566
2560,pre,3643,0.03407793747819876,0.21511471111387104,1.0511214692917896
2561,post,4463,0.002813412238714119,0.09249418156870026,1.0652298172251145
2561,pre,3283,0.016861734377203508,0.01860692421446708,1.0102237761792328
2562,post,3370,0.1452431801118943,0.17868442820891217,0.8698212668768273
2562,pre,2502,0.16584898303971973,0.23546978306284805,0.9148788818517634
2563,post,4513,0.03055201494606019,-0.015611448470856493,1.0634737630743334
2563,pre,185,0.052887492329030894,-0.05249941252806911,0.8393968533855961
2564,post,3742,0.04372145505066394,-0.14404764429814132,0.628637834886325
2564,pre,3660,0.02067403557426517,-0.18661458119890728,0.5567850494617227
2565,post,2723,-0.01257658532985495,0.10177072738905346,1.111112937851178
2565,pre,899,0.013696418337155958,0.06405006117352019,0.9995636266095147
2566,post,4570,0.03310164305461871,-0.022460338142540337,0.7560123513466952
2566,pre,44,0.009747755380767775,-0.26500838809493366,0.3367835679127571
2567,post,3180,-0.008645877018372827,-0.05573809669917229,1.215659209525963
2567,pre,3511,-0.00445251603598984,-0.21789913404146333,1.0693523255852668
2568,post,3411,0.0017433791674035248,-0.2559456841963068,0.9976007812413739
2568,pre,4119,0.023515493267879384,-0.12059966566275304,1.0221520184460275
2569,post,3740,-0.005000273904457453,-0.21996385859296708,1.043394535962853
2569,pre,4503,0.011646346504382898,-0.18445391457454674,1.017048077322574
2570,post,3277,-0.02176915677320479,-0.27075268756816384,0.4231000255579009
2570,pre,4750,-0.05174603913809417,-0.3547154650091664,0.36140315756803154
2571,post,4000,0.003975433605595158,-0.1081033427913547,0.9873403848062253
2571,pre,5049,0.00714476098063066,-0.21245703423769968,0.805431890426655
2572,post,3343,0.016441515201995438,-0.25028741667590326,0.5077460056080828
2572,pre,1176,-0.002333383340409334,-0.29665982105662025,0.4758479473494221
2573,post,4117,0.03812219044708587,-0.05598149598000912,1.0468312597751337
2573,pre,4146,0.02850822280511467,-0.11262351460667741,0.9904324399265487
2574,post,3213,0.012783300874414816,-0.20434204868566974,0.9405138393879597
2574,pre,3826,-0.0014388172224382156,-0.1015088755232616,1.1497735772979476
2575,post,2098,-0.01099216809098058,-0.27559297215683776,0.7951257106141516
2575,pre,454,0.014108311209224733,-0.2700181036676752,0.7365803287250683
2576,post,3179,-0.08060822270332446,-0.017200890799420998,1.2541546548949514
2576,pre,926,-0.0394698750521667,-0.19317587906611688,1.1568098696778184
2577,post,3539,-0.005297348421037684,-0.39232067199300213,0.5225068691826767
2577,pre,2892,0.010365105477313619,-0.2619888295809707,0.6655318368422487
2578,post,2627,-0.0020982281321535456,-0.16855262722223752,0.8181887538718849
2578,pre,1877,-0.011944961003872656,-0.1631334282977197,0.8782401072960886
2579,post,2926,-0.005418843815511609,-0.42551630851735855,0.6122918954765064
2579,pre,3722,-0.002793921110168851,-0.2725389246445191,0.8805175887669519
2580,post,3356,-0.005897340078909075,-0.3690442548659103,0.7400254894415902
2580,pre,559,-0.024362874029723924,-0.20709145276276697,1.0344920612413069
2581,post,1740,-0.0023653796694789175,-0.33643172613522365,0.9108033178045111
2581,pre,1597,0.005737937436138263,-0.2776887219382178,1.076967251523069
2582,post,1353,-0.01060005410108289,-0.6816522685364113,0.11823319450355467
2582,pre,1016,-0.00909735327028538,-0.6412968993059847,0.11094222241550535
2583,post,2401,-0.012899121954364157,-0.4916890247045309,0.42424316151758357
2583,pre,2065,-0.0033148836272833826,-0.43596963454050797,0.5781512546467709
2584,post,1971,-0.008696670638705273,-0.5456510566171757,0.36690445967462687
2584,pre,1850,-0.004434374139849817,-0.3311585818146634,0.8133589326955823
2585,post,2885,-0.05531462733301096,-0.44847790641564433,0.2830965762194342
2585,pre,3683,-0.011855320187747598,-0.34768326460534427,0.48201530094701334
2586,post,1935,-0.02113504133787325,-0.3416828163088059,0.7713005485929747
2586,pre,1665,-0.030100833916393732,-0.3208734307800962,0.9106671185472399
2587,post,1988,-0.005698684966902068,-0.1852381912241905,1.1969104420715622
2587,pre,596,-0.1265994874692069,-0.3996109314941776,0.7133125500125899
2588,post,2446,-0.017820165674889088,-0.18965533192574746,0.6080088945512854
2588,pre,1786,0.03381880999424247,-0.052072500405411226,0.7308540721994976
2589,post,2678,-0.034830988218514713,-0.5185413830082524,0.2702346378666171
2589,pre,2328,-0.019420362275360148,-0.41996369526124466,0.42926686811658515
2590,post,2693,-0.04366220314163671,-0.3889894977584383,0.5109825137887067
2590,pre,2416,0.0005640607414563181,-0.3232857280735799,0.6612178881068241
2591,post,2861,0.039152916432686924,0.057105606186998226,0.6874505261984287
2591,pre,430,0.004399563485792735,-0.1730011630287509,0.5494243360325078
2592,post,2181,0.04171713979451375,-0.04374136703962783,0.8235970311881867
2592,pre,683,0.15414116709036252,0.16699898642273592,1.1785717991792877
2593,post,1815,-0.038276123474858315,-0.19755473798231793,0.7002275218858861
2593,pre,445,0.031638588099856646,-0.09787418108349688,1.2390524550067672
2594,post,3320,-0.0043768995237649655,-0.38874097209470526,0.6646006160250507
2594,pre,4160,-0.01139925341396597,-0.28581517145901114,0.8875495383143979
2595,post,2895,-0.007147527867485071,-0.4277675227241666,0.5408581020536009
2595,pre,2710,-0.0068183859842367855,-0.3407681748992133,0.634317571293064
2596,post,3159,-0.018363714526175023,-0.46529482069609895,0.46383865125231627
2596,pre,2301,-0.005121753741125001,-0.35721941047248507,0.5786781786823286
2597,post,899,-0.04064170531979028,-0.29074861303177113,1.088724596727741
2597,pre,523,-0.023061279716961147,-0.33902963197372804,0.6387303974990446
2598,post,3797,-0.6507191639747731,0.0795385942528325,1.5837457356949993
2598,pre,3403,0.15828759974554274,0.35859141330375033,1.0176007415135833
2599,post,2642,-0.0704643213366214,0.1812035636688326,1.2285164766842982
2599,pre,817,-0.04557109874462295,0.12568321955810113,1.1923729825599592
2600,post,2541,-0.01592233812070165,-0.24992372296824295,0.770165137384352
2600,pre,3024,0.023016044287411108,-0.07544449635237616,0.9249608071687622
2601,post,2843,-0.020587870540584863,-0.5628082627589928,0.33459819599284213
2601,pre,2839,-0.0050929688797840544,-0.4994277176241808,0.389694768051013
2602,post,2495,-0.00898347882697581,-0.32378442569405586,0.6108562099450084
2602,pre,846,-0.00976723506196997,-0.3524985287878364,0.6442074954851988
2603,post,2424,-0.007816950934684153,-0.3395114709467233,0.6594540963111086
2603,pre,608,-0.004819211393723766,-0.2969480279362402,0.6809339324925251
2604,post,2444,-0.021658611069043543,-0.4381379930684157,0.6469796621115165
2604,pre,2929,-0.005906436989335795,-0.4355601132917002,0.5709443885417732
2605,post,2170,-0.03988292146675887,-0.27144100822932016,0.6650556573865292
2605,pre,2475,-0.033049983878741473,-0.32615724771182175,0.7552699986238807
2606,post,1533,-0.057271512759428544,-0.4050532672163971,0.6745840628943169
2606,pre,1598,-0.043808656115634115,-0.5151863812724375,0.4251950781898584
2607,post,1572,-0.01681821798400951,-0.6603874690753899,0.10845384715110196
2607,pre,2120,-0.013170280144338742,-0.6533673709393681,0.1175658677051154
2608,post,1876,-0.07132457122057256,-0.12728782222960788,1.0721810380099084
2608,pre,2123,-0.14353480082393766,-0.2748596948663322,1.0260276040672323
2609,post,2214,-0.05844376405908269,-0.21350155723416164,1.1774497242155757
2609,pre,1839,-0.05120613543673591,-0.22409970311047345,1.0429379720955025
2610,post,1235,-0.17842896017814702,-0.08838580422373687,1.222669872981614
2610,pre,581,-0.1817656846486866,-0.20869818463181233,1.3009908318224008
2611,post,1411,-0.07591135411627503,-0.17823123892964943,0.6296196958256335
2611,pre,77,-0.9061788301689553,-0.09217409304250013,1.1026812288672796
2612,post,2154,-0.01261915656087953,-0.39520971862260024,0.6370002016562135
2612,pre,2070,-0.04338785845056092,-0.3890116305967015,0.6595017970599388
