pre_epsilon_mean,post_epsilon_mean,delta_epsilon_mean,pre_epsilon_arithmetic_mean,post_epsilon_arithmetic_mean,pre_qobs_valid_days,post_qobs_valid_days,pre_n_recession_days_predicted,post_n_recession_days_predicted,GCIN,fold
0.14110709726810455,0.13589821755886078,-0.005208879709243774,0.02207735739648342,0.022056415677070618,1235,3123,1235,3123,3801,1
0.1119631677865982,0.108851358294487,-0.003111809492111206,0.021394679322838783,0.02125176414847374,374,2482,374,2482,3803,1
0.06511533260345459,0.06335913389921188,-0.0017561987042427063,0.02062620222568512,0.020506003871560097,937,2510,937,2510,3811,1
0.10524290800094604,0.10201075673103333,-0.0032321512699127197,0.02584730088710785,0.025798343122005463,311,2350,311,2350,3812,1
0.0807894691824913,0.08606816083192825,0.005278691649436951,0.025101667270064354,0.02511884644627571,603,2999,603,2999,3813,1
0.11645972728729248,0.11404559761285782,-0.002414129674434662,0.023914124816656113,0.02363358996808529,1457,4153,1457,4153,3823,1
0.10919953882694244,0.11118880659341812,0.0019892677664756775,0.02241804637014866,0.022545332089066505,1318,3178,1318,3178,3826,1
1.3153129816055298,1.3065987825393677,-0.00871419906616211,0.08620657026767731,0.08532314747571945,2492,3218,2492,3218,3832,1
0.10124826431274414,0.09511733055114746,-0.00613093376159668,0.021890439093112946,0.021713295951485634,1200,3813,1200,3813,3834,1
0.12921647727489471,0.1443672627210617,0.015150785446166992,0.02353513427078724,0.025079894810914993,850,1966,850,1966,3868,1
0.25967562198638916,0.22545847296714783,-0.03421714901924133,0.03247113525867462,0.03189383074641228,4429,3443,4429,3443,3876,1
0.09779977053403854,0.08843926340341568,-0.009360507130622864,0.025608425959944725,0.025026042014360428,1102,1883,1102,1883,3902,1
,0.13138547539710999,,,0.02505890280008316,0,1631,0,1631,3904,1
0.0865301713347435,0.08453559875488281,-0.0019945725798606873,0.01965978369116783,0.019513307139277458,514,1026,514,1026,3933,1
0.5237574577331543,0.4780193269252777,-0.04573813080787659,0.04640088975429535,0.04394150897860527,5630,3699,5630,3699,3942,1
0.06612205505371094,0.07178769260644913,0.00566563755273819,0.021502839401364326,0.021538276225328445,2183,3691,2183,3691,3963,1
0.12962736189365387,0.15452037751674652,0.02489301562309265,0.02842586487531662,0.029168419539928436,494,3396,494,3396,3980,1
0.06140982359647751,0.05949323996901512,-0.001916583627462387,0.025252925232052803,0.024844327941536903,3714,599,3714,599,4001,1
,0.6571248173713684,,,0.03554584085941315,0,526,0,526,4025,1
0.08983387798070908,0.09598169475793839,0.006147816777229309,0.016635645180940628,0.017123175784945488,337,3371,337,3371,4028,1
0.09261772781610489,0.08938951045274734,-0.003228217363357544,0.016891706734895706,0.017044363543391228,973,1311,973,1311,4037,1
2.6230688095092773,2.5774378776550293,-0.04563093185424805,0.12312595546245575,0.12361852824687958,2006,1694,2006,1694,4055,1
0.5129721760749817,0.4660724997520447,-0.04689967632293701,0.03638129308819771,0.035419102758169174,2536,2215,2536,2215,4066,1
0.7040047645568848,0.7049928307533264,0.0009880661964416504,0.04830649867653847,0.05060582235455513,2035,2525,2035,2525,4077,1
1.3642351627349854,1.4600915908813477,0.0958564281463623,0.07597538828849792,0.0819130539894104,2073,1803,2073,1803,4088,1
0.18134146928787231,0.17197443544864655,-0.009367033839225769,0.03225083649158478,0.03173612803220749,2949,3473,2949,3473,4432,1
0.594609260559082,0.6496108770370483,0.05500161647796631,0.05384065583348274,0.05587278679013252,5148,4118,5148,4118,4515,1
1.0642726421356201,1.070752739906311,0.006480097770690918,0.04608163610100746,0.04781190678477287,907,1193,907,1193,4525,1
0.019049879163503647,0.01994350180029869,0.0008936226367950439,0.012073401361703873,0.012411793693900108,2904,3014,2904,3014,4534,1
1.858965516090393,2.318957805633545,0.45999228954315186,0.05639459192752838,0.06567717343568802,1419,2182,1419,2182,2,2
0.9015834927558899,1.051042914390564,0.14945942163467407,0.04016276076436043,0.04402381181716919,2280,3091,2280,3091,35,2
0.04284767061471939,0.046200402081012726,0.003352731466293335,0.012204880826175213,0.013774806633591652,2120,3404,2120,3404,90,2
0.7251426577568054,0.7441632151603699,0.019020557403564453,0.032367583364248276,0.033086854964494705,4342,4086,4342,4086,145,2
2.325404644012451,2.3567497730255127,0.03134512901306152,0.06670226156711578,0.06775582581758499,1617,2670,1617,2670,266,2
0.16307729482650757,0.15518388152122498,-0.007893413305282593,0.025394508615136147,0.02534092590212822,1919,2671,1919,2671,281,2
8.444961547851562,8.000558853149414,-0.44440269470214844,0.22908879816532135,0.23237153887748718,1348,1978,1348,1978,298,2
0.29284316301345825,0.2925964295864105,-0.0002467334270477295,0.03443291783332825,0.03403286635875702,2318,2193,2318,2193,329,2
0.10036269575357437,0.0940445214509964,-0.006318174302577972,0.017194030806422234,0.017240440472960472,1094,2530,1094,2530,392,2
0.28804269433021545,0.30269578099250793,0.01465308666229248,0.04168884456157684,0.04032421112060547,1224,2751,1224,2751,437,2
0.08639293909072876,0.09394361078739166,0.007550671696662903,0.023744288831949234,0.02391715906560421,3165,3852,3165,3852,570,2
0.08132191002368927,0.0841217115521431,0.002799801528453827,0.025047453120350838,0.025264808908104897,3022,3675,3022,3675,581,2
0.07046575844287872,0.06648930162191391,-0.003976456820964813,0.02503550983965397,0.025186438113451004,5898,4366,5898,4366,592,2
0.13793069124221802,0.133111834526062,-0.004818856716156006,0.02226867713034153,0.022320179268717766,5234,3448,5234,3448,648,2
0.2092568278312683,0.19449111819267273,-0.014765709638595581,0.025456562638282776,0.025441152974963188,4928,3740,4928,3740,692,2
0.24768714606761932,0.24052320420742035,-0.007163941860198975,0.04372583329677582,0.043905749917030334,2373,3613,2373,3613,737,2
0.10718497633934021,0.10474725067615509,-0.0024377256631851196,0.020576687529683113,0.020372211933135986,3186,3576,3186,3576,814,2
3.989316463470459,4.0204691886901855,0.031152725219726562,0.12448436766862869,0.1253167688846588,1142,1518,1142,1518,925,2
0.6184494495391846,0.4188472330570221,-0.19960221648216248,0.0322822630405426,0.029175087809562683,4017,1807,4017,1807,981,2
0.11055556684732437,0.10540752112865448,-0.005148045718669891,0.02216099575161934,0.019890939816832542,3650,2521,3650,2521,1003,2
6.429214954376221,6.694501876831055,0.265286922454834,0.21569959819316864,0.23096364736557007,1592,2287,1592,2287,1014,2
1.8727173805236816,1.9170881509780884,0.04437077045440674,0.059500016272068024,0.060296040028333664,3157,2576,3157,2576,1070,2
0.9607557654380798,1.247870683670044,0.2871149182319641,0.04550353065133095,0.05066690593957901,790,1341,790,1341,1114,2
0.1564876139163971,0.13571199774742126,-0.02077561616897583,0.023626310750842094,0.02332763932645321,2973,3488,2973,3488,1158,2
0.1835009604692459,0.1780732423067093,-0.005427718162536621,0.03250385448336601,0.032422736287117004,3656,3718,3656,3718,1169,2
0.17630043625831604,0.16630038619041443,-0.010000050067901611,0.02758171223104,0.02700555883347988,4190,3915,4190,3915,1235,2
0.0892859697341919,0.08407621830701828,-0.0052097514271736145,0.02440759912133217,0.024491634219884872,3433,4105,3433,4105,1246,2
0.11302372068166733,0.12059091776609421,0.00756719708442688,0.024607524275779724,0.025506338104605675,800,1985,800,1985,1279,2
7.466104030609131,6.916890621185303,-0.5492134094238281,0.3914795517921448,0.38579249382019043,2060,2665,2060,2665,1290,2
0.11467760801315308,0.11096025258302689,-0.00371735543012619,0.016462726518511772,0.016243675723671913,805,2165,805,2165,1335,2
0.025247499346733093,0.02393863908946514,-0.001308860257267952,0.00983621645718813,0.00973493792116642,386,1439,386,1439,1368,2
0.14276015758514404,0.13244840502738953,-0.010311752557754517,0.02769375778734684,0.027036480605602264,703,1452,703,1452,1446,2
0.18849579989910126,0.1915166676044464,0.003020867705345154,0.026135023683309555,0.025739887729287148,709,2145,709,2145,1501,2
0.11888131499290466,0.12949486076831818,0.010613545775413513,0.02508186176419258,0.024751748889684677,875,2114,875,2114,1513,2
0.23768678307533264,0.2053532749414444,-0.032333508133888245,0.03084859438240528,0.030347289517521858,798,2431,798,2431,1524,2
0.04126555100083351,0.044700734317302704,0.0034351833164691925,0.01293468102812767,0.013638005591928959,952,2615,952,2615,1546,2
0.21972377598285675,0.2400960773229599,0.02037230134010315,0.03422662988305092,0.03471992164850235,620,1162,620,1162,1568,2
0.07577625662088394,0.07918883115053177,0.003412574529647827,0.021812276914715767,0.021607687696814537,460,2478,460,2478,1579,2
0.15307624638080597,0.1507343351840973,-0.002341911196708679,0.05077263340353966,0.05038671940565109,390,1103,390,1103,1612,2
0.09958278387784958,0.09462738782167435,-0.004955396056175232,0.02145620994269848,0.021158209070563316,3347,3970,3347,3970,1734,2
0.37175673246383667,0.3848899006843567,0.01313316822052002,0.03196064755320549,0.03189612925052643,716,1197,716,1197,1757,2
0.07442178577184677,0.06714136153459549,-0.007280424237251282,0.019499780610203743,0.019179724156856537,513,1430,513,1430,1779,2
0.3311637043952942,0.3300560414791107,-0.0011076629161834717,0.047605641186237335,0.04778558388352394,1384,1963,1384,1963,1807,2
0.15162405371665955,0.1565917581319809,0.00496770441532135,0.030274495482444763,0.030497899278998375,2039,2853,2039,2853,1816,2
0.09360071271657944,0.09354311227798462,-5.7600438594818115e-05,0.02475683018565178,0.024559760466217995,2187,2960,2187,2960,1821,2
0.31651967763900757,0.3371667265892029,0.020647048950195312,0.03814231976866722,0.0390624925494194,678,1133,678,1133,1824,2
0.3047538101673126,0.314978688955307,0.010224878787994385,0.04284917563199997,0.043739765882492065,1387,1849,1387,1849,1827,2
0.1372467279434204,0.13054245710372925,-0.006704270839691162,0.028186172246932983,0.027793554589152336,1312,2910,1312,2910,1829,2
0.30227601528167725,0.3148703873157501,0.012594372034072876,0.0440056137740612,0.044450756162405014,1530,2086,1530,2086,1832,2
4.98953914642334,5.311934471130371,0.32239532470703125,0.13741810619831085,0.1410326510667801,1308,1723,1308,1723,1845,2
0.20367509126663208,0.2045450210571289,0.0008699297904968262,0.030389264225959778,0.030742790549993515,1332,1836,1332,1836,1848,2
0.09266244620084763,0.09277991205453873,0.00011746585369110107,0.023148944601416588,0.023336591199040413,1956,2800,1956,2800,1864,2
0.07294990867376328,0.06977134197950363,-0.0031785666942596436,0.018826082348823547,0.018585287034511566,1867,2774,1867,2774,1866,2
0.07245194166898727,0.07234734296798706,-0.00010459870100021362,0.02199113555252552,0.02204773761332035,2605,2842,2605,2842,1882,2
0.08890686929225922,0.09077048301696777,0.0018636137247085571,0.02356318011879921,0.02369946986436844,2025,2886,2025,2886,1886,2
0.11306483298540115,0.10934607684612274,-0.003718756139278412,0.025805991142988205,0.02571074850857258,2531,3721,2531,3721,1889,2
0.11594418436288834,0.12246235460042953,0.006518170237541199,0.030783578753471375,0.030778473243117332,2375,3166,2375,3166,1904,2
0.21719564497470856,0.23108802735805511,0.013892382383346558,0.04122265800833702,0.0415516272187233,1192,2886,1192,2886,1913,2
0.15535888075828552,0.16620683670043945,0.01084795594215393,0.033030010759830475,0.03372984379529953,2251,3222,2251,3222,1916,2
0.33333078026771545,0.3237035870552063,-0.009627193212509155,0.045020781457424164,0.045482318848371506,331,1347,331,1347,1923,2
0.1937064379453659,0.1965499222278595,0.0028434842824935913,0.0372089222073555,0.0372992642223835,1926,2686,1926,2686,1924,2
0.10066405683755875,0.11276652663946152,0.012102469801902771,0.017731988802552223,0.01819719932973385,625,1611,625,1611,2068,2
0.18468967080116272,0.19575397670269012,0.011064305901527405,0.028341634199023247,0.028096288442611694,1313,3122,1313,3122,2093,2
0.0796843022108078,0.07150814682245255,-0.008176155388355255,0.016115035861730576,0.01570151560008526,531,1622,531,1622,2137,2
0.09574234485626221,0.0926821380853653,-0.0030602067708969116,0.021166255697607994,0.020652471110224724,630,1550,630,1550,2204,2
0.1635761708021164,0.1637425422668457,0.00016637146472930908,0.027302954345941544,0.027280665934085846,890,1796,890,1796,2260,2
0.10050427913665771,0.09926343709230423,-0.001240842044353485,0.018705060705542564,0.018579907715320587,508,1480,508,1480,2279,2
1.0808345079421997,1.0559451580047607,-0.024889349937438965,0.05321847274899483,0.053624317049980164,611,1959,611,1959,2355,2
0.5169684290885925,0.5508268475532532,0.033858418464660645,0.06279432028532028,0.06386390328407288,501,1564,501,1564,2375,2
1.187551498413086,1.2149485349655151,0.0273970365524292,0.051267027854919434,0.05133151635527611,623,2124,623,2124,2392,2
0.16637641191482544,0.1585102379322052,-0.00786617398262024,0.033837880939245224,0.03290986269712448,4079,3346,4079,3346,2407,2
0.5440976023674011,0.5221088528633118,-0.021988749504089355,0.04551568254828453,0.04456650838255882,4315,3688,4315,3688,2422,2
0.17044126987457275,0.1618589162826538,-0.008582353591918945,0.02478143200278282,0.024520300328731537,2568,2677,2568,2677,2425,2
0.21272997558116913,0.20621664822101593,-0.006513327360153198,0.033651504665613174,0.03293852508068085,3699,3033,3699,3033,2433,2
0.35624122619628906,0.35271623730659485,-0.003524988889694214,0.0425751730799675,0.04266589134931564,3570,3894,3570,3894,2436,2
0.1756545901298523,0.16865916550159454,-0.0069954246282577515,0.03663322702050209,0.035662952810525894,4282,3423,4282,3423,2437,2
0.16260869801044464,0.15953631699085236,-0.003072381019592285,0.035713229328393936,0.03482908010482788,4293,3366,4293,3366,2446,2
0.213315948843956,0.22430835664272308,0.01099240779876709,0.0435933992266655,0.04290507733821869,3586,3019,3586,3019,2451,2
0.18954630196094513,0.20418062806129456,0.014634326100349426,0.02758297510445118,0.027733443304896355,3179,3135,3179,3135,2455,2
0.07859361916780472,0.08383942395448685,0.005245804786682129,0.020220356062054634,0.020833255723118782,5469,4326,5469,4326,2456,2
0.7528790831565857,0.6593645811080933,-0.09351450204849243,0.05283451825380325,0.04877697676420212,1118,3500,1118,3500,2461,2
0.6790178418159485,0.6106395721435547,-0.0683782696723938,0.04744688421487808,0.04541464522480965,3279,3964,3279,3964,2462,2
0.5549952983856201,0.4882235825061798,-0.06677171587944031,0.04163163900375366,0.039842765778303146,405,3434,405,3434,2463,2
0.6345113515853882,0.6133512854576111,-0.0211600661277771,0.04697878286242485,0.04705061763525009,4285,3206,4285,3206,2472,2
0.4179517328739166,0.42221999168395996,0.004268258810043335,0.04147613048553467,0.04140176996588707,3456,3927,3456,3927,2484,2
0.47423452138900757,0.4579867422580719,-0.01624777913093567,0.04182269796729088,0.04147258400917053,2852,2860,2852,2860,2485,2
0.10392076522111893,0.09298259764909744,-0.010938167572021484,0.022191409021615982,0.02208438701927662,2931,4129,2931,4129,2487,2
0.3694060742855072,0.42103713750839233,0.05163106322288513,0.040930598974227905,0.041444648057222366,579,3384,579,3384,2489,2
0.24458980560302734,0.23965534567832947,-0.004934459924697876,0.03550006076693535,0.03533433377742767,2932,3932,2932,3932,2492,2
0.3273624777793884,0.3204607367515564,-0.006901741027832031,0.03851146996021271,0.039037834852933884,523,3541,523,3541,2497,2
0.5167261362075806,0.399187833070755,-0.11753830313682556,0.04310622066259384,0.04127175733447075,15,4024,15,4024,2503,2
0.8084816336631775,0.8019999861717224,-0.006481647491455078,0.048198405653238297,0.048165462911129,319,908,319,908,2510,2
0.5156647562980652,0.4948829710483551,-0.020781785249710083,0.047157734632492065,0.04674854129552841,3809,4071,3809,4071,2512,2
0.16610494256019592,0.15978823602199554,-0.006316706538200378,0.035081230103969574,0.03439921885728836,3805,4194,3805,4194,2516,2
0.17081399261951447,0.16231335699558258,-0.008500635623931885,0.03434246778488159,0.033907100558280945,2228,4142,2228,4142,2517,2
0.33963051438331604,0.35045623779296875,0.01082572340965271,0.04291082173585892,0.042879823595285416,2734,4262,2734,4262,2519,2
0.4552488625049591,0.44510647654533386,-0.010142385959625244,0.0460757352411747,0.04623184725642204,1813,2331,1813,2331,2533,2
0.42773550748825073,0.4715699851512909,0.04383447766304016,0.05245916172862053,0.05405121669173241,2176,3403,2176,3403,2539,2
0.14455264806747437,0.13000966608524323,-0.01454298198223114,0.019292356446385384,0.019201813265681267,4636,4060,4636,4060,2541,2
0.1996658891439438,0.18038228154182434,-0.019283607602119446,0.030124714598059654,0.029629969969391823,4809,4121,4809,4121,2552,2
4.345138072967529,3.268085241317749,-1.0770528316497803,0.09333179146051407,0.0770326554775238,1155,1263,1155,1263,2555,2
0.9313310980796814,0.8122125267982483,-0.1191185712814331,0.04637570306658745,0.04551507905125618,2502,3370,2502,3370,2562,2
0.19745951890945435,0.18960919976234436,-0.007850319147109985,0.022484127432107925,0.022541770711541176,3511,3180,3511,3180,2567,2
0.15050624310970306,0.14070747792720795,-0.009798765182495117,0.019541935995221138,0.019404299557209015,4503,3740,4503,3740,2569,2
0.1919752061367035,0.18762364983558655,-0.004351556301116943,0.022921627387404442,0.02287924662232399,5049,4000,5049,4000,2571,2
2.398963212966919,2.4293646812438965,0.03040146827697754,0.08192040026187897,0.0821540430188179,1176,3343,1176,3343,2572,2
0.20680542290210724,0.2031044214963913,-0.0037010014057159424,0.030562253668904305,0.031038055196404457,1877,2627,1877,2627,2578,2
0.21455691754817963,0.21299083530902863,-0.001566082239151001,0.042948294430971146,0.042930442839860916,596,1988,596,1988,2587,2
0.23836933076381683,0.25012946128845215,0.011760130524635315,0.04956987872719765,0.04917972907423973,523,899,523,899,2597,2
0.158461332321167,0.17412462830543518,0.01566329598426819,0.02330513298511505,0.024809010326862335,608,2424,608,2424,2603,2
0.08672437071800232,0.08866757154464722,0.0019432008266448975,0.023913944140076637,0.02408098801970482,2475,2170,2475,2170,2605,2
0.20049479603767395,0.21134470403194427,0.010849907994270325,0.023858431726694107,0.023715941235423088,2123,1876,2123,1876,2608,2
4.973602294921875,4.825445652008057,-0.14815664291381836,0.13092300295829773,0.12629780173301697,314,610,314,610,2613,2
1.8208043575286865,1.6104015111923218,-0.21040284633636475,0.08941657841205597,0.08600670844316483,1633,2076,1633,2076,2620,2
0.9779543876647949,1.042106032371521,0.06415164470672607,0.05587340518832207,0.05642523616552353,1337,1287,1337,1287,2625,2
0.2933882176876068,0.2652501165866852,-0.02813810110092163,0.042201071977615356,0.04276786744594574,715,886,715,886,2627,2
6.2637038230896,5.824644565582275,-0.4390592575073242,0.13603106141090393,0.1257653385400772,604,582,604,582,2628,2
0.3226814270019531,0.2889208197593689,-0.03376060724258423,0.03847580775618553,0.03919675201177597,584,1007,584,1007,2633,2
0.39009156823158264,0.4484633505344391,0.058371782302856445,0.0370466411113739,0.03900277987122536,2405,2278,2405,2278,2637,2
5.832144737243652,5.652710914611816,-0.17943382263183594,0.1284427046775818,0.12129148840904236,732,827,732,827,2642,2
1.5288546085357666,1.655698299407959,0.12684369087219238,0.06054754555225372,0.062053799629211426,379,2185,379,2185,2646,2
0.0666208490729332,0.06979082524776459,0.0031699761748313904,0.01510152593255043,0.016284829005599022,1467,2344,1467,2344,2652,2
0.13116095960140228,0.1478656828403473,0.016704723238945007,0.019931096583604813,0.021533450111746788,4750,4080,4750,4080,2658,2
0.14712072908878326,0.16279655694961548,0.015675827860832214,0.023572629317641258,0.02568068355321884,3815,3246,3815,3246,2659,2
0.0908694863319397,0.08768439292907715,-0.003185093402862549,0.019176440313458443,0.018948951736092567,2449,3238,2449,3238,2672,2
0.025160526856780052,0.024882782250642776,-0.0002777446061372757,0.01050631795078516,0.010550197213888168,2808,2786,2808,2786,2673,2
0.06783124059438705,0.06514228880405426,-0.002688951790332794,0.015866469591856003,0.015334952622652054,1542,3047,1542,3047,2678,2
0.08072924613952637,0.07929152995347977,-0.0014377161860466003,0.017979612573981285,0.018070995807647705,3719,3072,3719,3072,2683,2
0.07077240943908691,0.05689375102519989,-0.013878658413887024,0.013690683990716934,0.013191277161240578,473,2349,473,2349,2692,2
0.3654857873916626,0.3650786280632019,-0.00040715932846069336,0.03741719201207161,0.037178926169872284,1107,2059,1107,2059,2698,2
0.5565351843833923,0.6066873073577881,0.05015212297439575,0.05164278298616409,0.05354683846235275,525,1368,525,1368,2765,2
0.15766200423240662,0.14931300282478333,-0.008349001407623291,0.027859073132276535,0.027607344090938568,776,2536,776,2536,2776,2
0.1506553292274475,0.14211812615394592,-0.008537203073501587,0.0313650444149971,0.03054257668554783,793,2335,793,2335,2809,2
0.1970139741897583,0.1887543648481369,-0.008259609341621399,0.0366797111928463,0.03623858094215393,969,2514,969,2514,2832,2
0.13734720647335052,0.13973046839237213,0.0023832619190216064,0.03670318424701691,0.03659128397703171,301,1721,301,1721,2854,2
0.1321609616279602,0.12726233899593353,-0.004898622632026672,0.03493275120854378,0.03485260158777237,735,2964,735,2964,2876,2
0.2581990361213684,0.23985575139522552,-0.018343284726142883,0.040349360555410385,0.039668988436460495,2690,3550,2690,3550,2878,2
0.12400367110967636,0.12641243636608124,0.0024087652564048767,0.024580324068665504,0.02439073845744133,1209,2584,1209,2584,2898,2
0.18719013035297394,0.18663014471530914,-0.0005599856376647949,0.03738366439938545,0.037988703697919846,1237,3075,1237,3075,2954,2
10.388099670410156,10.545913696289062,0.15781402587890625,0.23569396138191223,0.24752989411354065,1328,809,1328,809,2973,2
0.2268986999988556,0.22730639576911926,0.0004076957702636719,0.025130582973361015,0.024824578315019608,5288,3011,5288,3011,3042,2
0.0984550192952156,0.10451148450374603,0.006056465208530426,0.021950380876660347,0.022445205599069595,997,2706,997,2706,3197,2
0.2133474498987198,0.20999090373516083,-0.00335654616355896,0.02939581498503685,0.029433762654662132,898,2526,898,2526,3219,2
0.2332216501235962,0.24707601964473724,0.013854369521141052,0.03243449702858925,0.03260349854826927,546,1358,546,1358,3252,2
0.05841318517923355,,,0.01765543594956398,,613,0,613,0,3254,2
0.29960018396377563,0.27594462037086487,-0.023655563592910767,0.04136708006262779,0.0414566732943058,333,1037,333,1037,3276,2
0.15733061730861664,0.16001665592193604,0.002686038613319397,0.02612628974020481,0.026104062795639038,945,2187,945,2187,3319,2
0.24514782428741455,0.24390831589698792,-0.0012395083904266357,0.041116807609796524,0.040450505912303925,1007,2920,1007,2920,3360,2
0.1721348613500595,0.16360990703105927,-0.008524954319000244,0.02655285969376564,0.026726625859737396,572,2288,572,2288,3392,2
0.07701890170574188,0.07239910960197449,-0.004619792103767395,0.020819194614887238,0.02082679234445095,556,2696,556,2696,3402,2
0.15566310286521912,0.15758223831653595,0.0019191354513168335,0.027246376499533653,0.02748943865299225,748,2264,748,2264,3464,2
0.1308569312095642,0.12751281261444092,-0.003344118595123291,0.023689111694693565,0.023643461987376213,549,1644,549,1644,3530,2
0.13099855184555054,0.1221134215593338,-0.008885130286216736,0.028940275311470032,0.028614841401576996,708,2700,708,2700,3533,2
0.12367561459541321,0.12645135819911957,0.00277574360370636,0.024883566424250603,0.024662556126713753,1033,2012,1033,2012,3536,2
0.14968672394752502,0.14516454935073853,-0.004522174596786499,0.02649787999689579,0.026160145178437233,182,2606,182,2606,3537,2
0.08199148625135422,0.07393268495798111,-0.008058801293373108,0.021184729412198067,0.02043641172349453,506,1559,506,1559,3551,2
0.19394749402999878,0.16039226949214935,-0.033555224537849426,0.029918385669589043,0.028406843543052673,387,1170,387,1170,3555,2
0.13206231594085693,0.11744452267885208,-0.014617793262004852,0.023087473586201668,0.02264612913131714,629,1895,629,1895,3562,2
0.12193895131349564,0.12169095128774643,-0.00024800002574920654,0.025295652449131012,0.025173073634505272,619,1845,619,1845,3564,2
0.5653457045555115,0.4780905544757843,-0.08725515007972717,0.04563962668180466,0.043221790343523026,4256,3383,4256,3383,3565,2
0.15276949107646942,0.1586475372314453,0.005878046154975891,0.03045223467051983,0.030941253527998924,840,1966,840,1966,3571,2
0.17664451897144318,0.17769919335842133,0.0010546743869781494,0.028733516111969948,0.029378877952694893,612,2000,612,2000,3572,2
0.06107927858829498,0.06130729243159294,0.00022801384329795837,0.0223510954529047,0.02300378866493702,452,1288,452,1288,3574,2
0.05143887549638748,0.05257173627614975,0.001132860779762268,0.01795228011906147,0.018450483679771423,943,2283,943,2283,3575,2
0.046694688498973846,0.05102529749274254,0.004330608993768692,0.015682881698012352,0.016270466148853302,681,1619,681,1619,3578,2
0.06236845254898071,0.061674315482378006,-0.0006941370666027069,0.018955081701278687,0.01904943771660328,686,1873,686,1873,3579,2
0.1406451314687729,0.1437097042798996,0.003064572811126709,0.0329987071454525,0.03213125094771385,407,1003,407,1003,3586,2
0.2869151830673218,0.2847871482372284,-0.002128034830093384,0.031872980296611786,0.03171313554048538,299,613,299,613,3602,2
0.17465092241764069,0.17771729826927185,0.0030663758516311646,0.02637079358100891,0.026441926136612892,550,1362,550,1362,3611,2
0.1518547683954239,0.14855387806892395,-0.003300890326499939,0.027242040261626244,0.026429718360304832,966,2316,966,2316,3620,2
0.12461637705564499,0.1190846860408783,-0.005531691014766693,0.02576359175145626,0.02539726346731186,4280,3701,4280,3701,3621,2
0.11225304752588272,0.11140437424182892,-0.0008486732840538025,0.021738586947321892,0.022502318024635315,579,2156,579,2156,3622,2
0.09024906903505325,0.08653677254915237,-0.003712296485900879,0.019750360399484634,0.019443878903985023,978,2268,978,2268,3624,2
0.04810826852917671,0.05203383043408394,0.0039255619049072266,0.014958834275603294,0.015365982428193092,524,969,524,969,3645,2
0.07151483744382858,0.07023938745260239,-0.0012754499912261963,0.0172854196280241,0.01760532706975937,511,1209,511,1209,3648,2
0.09425413608551025,0.09643572568893433,0.0021815896034240723,0.020898964256048203,0.020871374756097794,765,1846,765,1846,3649,2
0.09705781191587448,0.09639931470155716,-0.0006584972143173218,0.021298283711075783,0.021204203367233276,729,1661,729,1661,3652,2
0.07161371409893036,0.06482362002134323,-0.006790094077587128,0.016642892733216286,0.016494177281856537,717,2502,717,2502,3653,2
0.11635950207710266,0.11187971383333206,-0.004479788243770599,0.023409029468894005,0.023306330665946007,967,2310,967,2310,3655,2
0.5157773494720459,0.5136094093322754,-0.002167940139770508,0.03810746595263481,0.037667956203222275,1710,2170,1710,2170,3665,2
0.13494913280010223,0.13306212425231934,-0.001887008547782898,0.02364679053425789,0.023536939173936844,863,2015,863,2015,3667,2
0.16121409833431244,0.1594267189502716,-0.0017873793840408325,0.026840664446353912,0.027001703158020973,290,1261,290,1261,3684,2
0.24068953096866608,0.24520675837993622,0.004517227411270142,0.030393309891223907,0.029906349256634712,648,1844,648,1844,3685,2
0.2387220859527588,0.22793008387088776,-0.010792002081871033,0.033807575702667236,0.033657751977443695,786,2854,786,2854,3691,2
0.09087631106376648,0.0922638401389122,0.0013875290751457214,0.022444695234298706,0.022543182596564293,766,2959,766,2959,3701,2
0.09892113506793976,0.09403775632381439,-0.004883378744125366,0.023753488436341286,0.023605816066265106,1352,3431,1352,3431,3704,2
0.10110415518283844,0.10181630402803421,0.0007121488451957703,0.02320518158376217,0.023740189149975777,1255,3077,1255,3077,3706,2
0.10856491327285767,0.10185156017541885,-0.006713353097438812,0.024551620706915855,0.02480846829712391,558,3098,558,3098,3708,2
0.11118610948324203,0.11755653470754623,0.006370425224304199,0.024876609444618225,0.02521822229027748,674,2930,674,2930,3711,2
0.15297219157218933,0.13036662340164185,-0.022605568170547485,0.02575128711760044,0.02533605694770813,468,2751,468,2751,3712,2
0.09046817570924759,0.08425819128751755,-0.0062099844217300415,0.022829504683613777,0.023246649652719498,1175,3810,1175,3810,3715,2
0.07979536056518555,0.08363457024097443,0.0038392096757888794,0.023036323487758636,0.023018615320324898,1649,3422,1649,3422,3716,2
0.08144824951887131,0.08318957686424255,0.0017413273453712463,0.022764956578612328,0.023112138733267784,637,1500,637,1500,3725,2
0.08729866147041321,0.08036692440509796,-0.006931737065315247,0.022454462945461273,0.022410858422517776,1184,3539,1184,3539,3727,2
0.1283426433801651,0.12767885625362396,-0.0006637871265411377,0.028489211574196815,0.028803065419197083,99,810,99,810,3729,2
0.12266287952661514,0.12161760032176971,-0.0010452792048454285,0.02329185977578163,0.023484479635953903,243,1139,243,1139,3731,2
0.12693153321743011,0.12128598242998123,-0.005645550787448883,0.025369130074977875,0.025364050641655922,1047,2343,1047,2343,3735,2
