GCIN,regime,mean_post,mean_pre,median_post,median_pre,std_post,std_pre,q25_post,q25_pre,q75_post,q75_pre,count_post,count_pre,delta_mean,relative_delta_mean
836,mid,0.4749603867530823,0.45857468247413635,0.11550502479076385,0.11503113061189651,0.6166492104530334,0.5978520512580872,0.05769207328557968,0.05920043867081404,0.7611835896968842,0.6961406320333481,3271.0,2208.0,0.016385704278945923,0.03573181186222612
847,high,0.16201898455619812,0.11953141540288925,0.08839132636785507,0.08311924338340759,0.2802833914756775,0.2165829986333847,0.02949569746851921,0.02569964900612831,0.10231173038482666,0.09763637371361256,237.0,254.0,0.04248756915330887,0.3554510670697026
847,low,1.0386959314346313,1.0342780351638794,1.0879878997802734,1.107174038887024,0.4884412884712219,0.4329937994480133,0.6947664618492126,0.8381649851799011,1.4695508182048798,1.1807234287261963,266.0,225.0,0.004417896270751953,0.004271478384486765
847,mid,0.3864668905735016,0.34776371717453003,0.19464364647865295,0.10884568840265274,0.4198915958404541,0.405900776386261,0.06646908074617386,0.06359493359923363,0.6080683469772339,0.5335686504840851,2291.0,1631.0,0.03870317339897156,0.1112915795627634
848,high,0.1206088736653328,0.1355447769165039,0.1281462013721466,0.12511727213859558,0.08182511478662491,0.09107721596956253,0.04640745185315609,0.06474662385880947,0.152682863175869,0.1809234395623207,271.0,164.0,-0.014935903251171112,-0.11019165467638553
848,low,0.2987005412578583,0.3533068299293518,0.37833279371261597,0.3948139548301697,0.1528560221195221,0.12592238187789917,0.13503988832235336,0.3754957616329193,0.4107120931148529,0.4110121503472328,351.0,84.0,-0.05460628867149353,-0.15455769332965558
848,mid,0.24600045382976532,0.262328565120697,0.21955333650112152,0.26511645317077637,0.16335183382034302,0.1581657975912094,0.1053210198879242,0.130760058760643,0.39749643206596375,0.39663897454738617,2493.0,982.0,-0.0163281112909317,-0.062242978698942526
859,high,0.4224247634410858,0.33156341314315796,0.2493220716714859,0.1932743936777115,0.41710007190704346,0.36265498399734497,0.1588287204504013,0.11319928988814354,0.5351949334144592,0.4002626836299896,108.0,375.0,0.09086135029792786,0.274039133077379
859,low,0.8433986306190491,1.203263521194458,0.7695973515510559,1.4026085138320923,0.5871869325637817,0.6051524877548218,0.2592005431652069,0.7603538632392883,1.3559256792068481,1.6987643539905548,333.0,150.0,-0.35986489057540894,-0.29907404673764026
859,mid,0.6081552505493164,0.7231009602546692,0.35631468892097473,0.5364338159561157,0.5746685266494751,0.5949575304985046,0.1774284541606903,0.2091546505689621,0.9087685942649841,1.1676056385040283,1405.0,2457.0,-0.11494570970535278,-0.1589621865041778
870,high,0.30043208599090576,0.22576016187667847,0.24689549207687378,0.23140472173690796,0.29657113552093506,0.21306030452251434,0.12499373219907284,0.05521549750119448,0.29725150763988495,0.2952311187982559,166.0,552.0,0.0746719241142273,0.3307577541294325
870,low,0.6615099906921387,0.6116002202033997,0.7427912950515747,0.7673567533493042,0.4151914119720459,0.36179447174072266,0.2825396656990051,0.22042278572916985,0.943577915430069,0.8693850338459015,335.0,384.0,0.049909770488739014,0.08160521994603033
870,mid,0.4041440784931183,0.46313419938087463,0.25653526186943054,0.30160123109817505,0.3780929744243622,0.404584676027298,0.0942452922463417,0.10365403816103935,0.6927683651447296,0.7651935368776321,2316.0,3426.0,-0.05899012088775635,-0.12737155011790385
881,high,0.05734330043196678,0.06451953947544098,0.07326232641935349,0.07724505662918091,0.0386030413210392,0.039045825600624084,0.010553909465670586,0.019119862467050552,0.08223465085029602,0.0852702260017395,273.0,405.0,-0.007176239043474197,-0.11122582556879214
881,low,0.11300410330295563,0.12366508692502975,0.11038416624069214,0.11306902021169662,0.05637173727154732,0.05957174301147461,0.07368077710270882,0.08118213713169098,0.14894446730613708,0.17415465414524078,395.0,285.0,-0.010660983622074127,-0.08620851597781354
881,mid,0.07692033797502518,0.08522728830575943,0.0809745341539383,0.08791860193014145,0.05155954509973526,0.05041136592626572,0.023226425517350435,0.040800269693136215,0.11456537432968616,0.11991128325462341,2612.0,2793.0,-0.008306950330734253,-0.09746819939797254
892,high,1.015180230140686,0.4390900731086731,0.3907787799835205,0.34249353408813477,1.7679260969161987,0.7493596076965332,0.1499423384666443,0.10044750943779945,0.7586625218391418,0.4756210073828697,133.0,218.0,0.5760901570320129,1.3120090667352273
892,low,2.1548709869384766,3.13731050491333,1.3173768520355225,3.4834208488464355,2.1096932888031006,2.3362674713134766,0.44013965874910355,0.5017506182193756,3.379901885986328,5.275225400924683,152.0,199.0,-0.9824395179748535,-0.3131470463112461
892,mid,1.227704405784607,1.0551373958587646,0.49340975284576416,0.4813355803489685,1.7125803232192993,1.4480611085891724,0.3358333110809326,0.2539811208844185,1.0964438319206238,1.0544102787971497,1518.0,1284.0,0.17256700992584229,0.16354932599596841
903,high,0.2999776005744934,0.286968857049942,0.23596450686454773,0.2409949153661728,0.2777461111545563,0.23820726573467255,0.07749836146831512,0.0977836586534977,0.40251654386520386,0.3500559329986572,121.0,507.0,0.013008743524551392,0.045331551508000195
903,low,0.6721910238265991,0.7990251779556274,0.8105615973472595,0.9659113883972168,0.34647276997566223,0.33844149112701416,0.31627994775772095,0.6977081894874573,0.9756426215171814,1.0316047072410583,389.0,240.0,-0.12683415412902832,-0.1587361169938901
903,mid,0.37770944833755493,0.4633403420448303,0.2776181399822235,0.3416499197483063,0.3091358244419098,0.34374871850013733,0.1478821262717247,0.1951381266117096,0.5285950005054474,0.7993717193603516,1883.0,3137.0,-0.08563089370727539,-0.18481208290511902
914,high,0.9169649481773376,0.8714674711227417,0.7261828184127808,0.763499915599823,0.8699837327003479,0.5913822054862976,0.4124932661652565,0.5517443716526031,1.04404878616333,0.8404233753681183,96.0,191.0,0.04549747705459595,0.05220788906323718
914,low,2.6486189365386963,4.100224018096924,2.754904270172119,4.136907577514648,1.4622688293457031,0.3655357360839844,1.1100732684135437,3.9330300092697144,4.131252288818359,4.350302457809448,215.0,75.0,-1.4516050815582275,-0.35403067616582934
914,mid,1.4434248208999634,1.843635082244873,0.873154878616333,1.3304431438446045,1.2050657272338867,1.2751301527023315,0.7260917723178864,0.7885358035564423,1.6965113282203674,2.989872694015503,967.0,1326.0,-0.40021026134490967,-0.21707672261128813
925,high,0.34588029980659485,0.5371664762496948,0.2617606520652771,0.3481908440589905,0.2650393843650818,0.5946615934371948,0.20539016649127007,0.23053940385580063,0.350977398455143,0.489348366856575,112.0,154.0,-0.19128617644309998,-0.35610222324109275
925,low,5.696468353271484,10.17455768585205,4.976468086242676,10.75657844543457,4.972352027893066,2.632201671600342,0.6133727133274078,9.572428941726685,10.71706509590149,11.693161725997925,228.0,38.0,-4.478089332580566,-0.4401261922970322
925,mid,4.0454487800598145,4.301518440246582,1.7990922927856445,1.8705005645751953,4.460962295532227,4.42714262008667,0.3943764194846153,0.6877346932888031,7.366630554199219,8.238634586334229,1178.0,950.0,-0.2560696601867676,-0.05953006217313543
936,high,0.605864405632019,0.5116161704063416,0.47953957319259644,0.4279835820198059,0.4806044399738312,0.4259783923625946,0.23831342160701752,0.1935298852622509,0.9270159006118774,0.7003894448280334,229.0,476.0,0.09424823522567749,0.1842166856274746
936,low,2.388240098953247,2.568557024002075,2.5055971145629883,2.7049434185028076,0.7078471183776855,0.6572176814079285,2.0127373337745667,2.2199657559394836,2.896399676799774,3.0468124747276306,372.0,334.0,-0.18031692504882812,-0.07020164371039575
936,mid,1.296363115310669,1.369217038154602,1.1057116985321045,1.202144980430603,0.969272255897522,0.9480483531951904,0.4643307626247406,0.538466215133667,1.94419264793396,2.058210849761963,2346.0,3285.0,-0.0728539228439331,-0.05320845476924818
947,high,0.3501316010951996,0.3216615319252014,0.33676379919052124,0.3565942347049713,0.27380654215812683,0.2458132952451706,0.10304296761751175,0.06982551515102386,0.486665815114975,0.44043760746717453,221.0,168.0,0.02847006916999817,0.08850939992606435
947,low,1.7593470811843872,1.9930534362792969,2.246215343475342,2.3598804473876953,0.8988828063011169,0.8104355931282043,0.8869331330060959,1.7992668151855469,2.5413522720336914,2.5586040019989014,284.0,105.0,-0.23370635509490967,-0.11726045616278158
947,mid,0.6857191920280457,0.7748664021492004,0.49756529927253723,0.5507231950759888,0.6489937901496887,0.7218195796012878,0.22350724041461945,0.27075134217739105,0.9882011413574219,1.1221374869346619,1853.0,1259.0,-0.08914721012115479,-0.11504849077711012
958,high,0.11243380606174469,0.08593810349702835,0.09682910889387131,0.09233817458152771,0.17273686826229095,0.08039401471614838,0.03386796452105045,0.0346068125218153,0.10893606767058372,0.10952866077423096,259.0,315.0,0.02649570256471634,0.3083114647233579
958,low,1.022468090057373,0.8533733487129211,1.0021030902862549,0.9513931274414062,0.534122884273529,0.3977144658565521,0.8286049664020538,0.6337287425994873,1.1443453431129456,1.0846367180347443,355.0,220.0,0.1690947413444519,0.19814860822579564
958,mid,0.3645169138908386,0.3213072121143341,0.23658305406570435,0.1653020679950714,0.35769376158714294,0.3356701731681824,0.05601242929697037,0.05214276351034641,0.5736311674118042,0.5181450843811035,2263.0,2324.0,0.04320970177650452,0.1344809582460563
959,high,0.3630730211734772,0.32436490058898926,0.29580387473106384,0.27004116773605347,0.32304465770721436,0.23595716059207916,0.15407384186983109,0.17643585428595543,0.4892643168568611,0.43020470440387726,162.0,76.0,0.038708120584487915,0.11933510843559465
959,low,0.8820809721946716,1.0180662870407104,1.0817451477050781,1.1694645881652832,0.37034547328948975,0.34575971961021423,0.5527863651514053,0.762527197599411,1.2054048776626587,1.2487581372261047,168.0,71.0,-0.13598531484603882,-0.13357216182977388
959,mid,0.5741240382194519,0.5790272951126099,0.4291309714317322,0.4464918375015259,0.4574930965900421,0.4739528298377991,0.20518499985337257,0.18973170220851898,0.9694098830223083,1.0113382637500763,1418.0,483.0,-0.004903256893157959,-0.008468092842159311
970,high,0.10527123510837555,0.1586858481168747,0.09877324849367142,0.13160885870456696,0.0747893899679184,0.1502905786037445,0.026837145909667015,0.06113264709711075,0.1721988320350647,0.20099495351314545,113.0,371.0,-0.053414613008499146,-0.33660602783657445
970,low,0.7318283319473267,0.7475373148918152,0.8431494832038879,0.8408164381980896,0.3877743184566498,0.28473764657974243,0.4209817945957184,0.574272871017456,0.9616702795028687,0.949056088924408,229.0,255.0,-0.015708982944488525,-0.021014312772817175
970,mid,0.34006085991859436,0.460921972990036,0.19378355145454407,0.33888769149780273,0.3652488589286804,0.4016492962837219,0.0798460803925991,0.11911410093307495,0.4601718783378601,0.7224915027618408,1166.0,2705.0,-0.12086111307144165,-0.26221599349539876
981,high,0.07601212710142136,0.09456993639469147,0.090751513838768,0.09928346425294876,0.0614960752427578,0.06228949502110481,0.027718081139028072,0.035609906539320946,0.10434707254171371,0.12353694438934326,152.0,431.0,-0.01855780929327011,-0.19623370809744803
981,low,1.5567741394042969,2.1823511123657227,1.289215326309204,2.3442447185516357,1.178288459777832,1.0098669528961182,0.4673742949962616,1.3289062976837158,2.5520471334457397,3.0589396953582764,322.0,261.0,-0.6255769729614258,-0.2866527615179598
981,mid,0.1830621361732483,0.5635964870452881,0.09926200658082962,0.15485204756259918,0.3406861126422882,0.8758040070533752,0.05489246919751167,0.0697920024394989,0.17242620885372162,0.5475257635116577,1333.0,3325.0,-0.3805343508720398,-0.6751893590874383
992,high,0.31376731395721436,0.27715733647346497,0.247362419962883,0.239859938621521,0.2429528832435608,0.22664645314216614,0.05583595018833876,0.051821909844875336,0.524432972073555,0.4761742055416107,288.0,233.0,0.03660997748374939,0.13209095580716995
992,low,0.5333011746406555,0.7019873261451721,0.6326628923416138,0.7661962509155273,0.32421979308128357,0.22840169072151184,0.19102386012673378,0.7084051072597504,0.7828995883464813,0.8266735970973969,462.0,59.0,-0.1686861515045166,-0.2402980014337638
992,mid,0.43460914492607117,0.466742604970932,0.4675387442111969,0.5058905482292175,0.31150007247924805,0.3128059208393097,0.13835224136710167,0.15683963894844055,0.6727187931537628,0.7287824153900146,2514.0,1649.0,-0.03213346004486084,-0.06884621138638514
1003,high,0.0600137822329998,0.07316037267446518,0.06795953214168549,0.07655297219753265,0.03509453684091568,0.04761215299367905,0.029319495428353548,0.030723203904926777,0.08359788171947002,0.09886853955686092,194.0,424.0,-0.013146590441465378,-0.17969550947973603
1003,low,0.14768889546394348,0.13442140817642212,0.13982626795768738,0.12306074798107147,0.07791227102279663,0.04125618934631348,0.10401883535087109,0.1028207540512085,0.18252961710095406,0.14671985805034637,534.0,85.0,0.013267487287521362,0.09870070152894378
1003,mid,0.09772662818431854,0.11495766043663025,0.0848403051495552,0.1122468039393425,0.07004433870315552,0.07012928277254105,0.042607080191373825,0.06364335864782333,0.1452949047088623,0.16423892974853516,1793.0,3141.0,-0.017231032252311707,-0.14989024817367622
1014,high,3.309913158416748,3.5060267448425293,3.1313116550445557,3.0902225971221924,1.490138292312622,1.6037713289260864,2.052919387817383,2.526215434074402,4.185614109039307,4.591015577316284,194.0,195.0,-0.19611358642578125,-0.0559361353173561
1014,low,9.560791969299316,9.788454055786133,10.00425910949707,10.063315391540527,1.0622265338897705,0.8401622772216797,9.548938751220703,9.875693321228027,10.139143943786621,10.1836256980896,197.0,191.0,-0.2276620864868164,-0.023258227007996346
1014,mid,6.74299955368042,6.369851589202881,6.983126163482666,6.397464752197266,2.8466129302978516,2.8030734062194824,4.312219619750977,3.857663929462433,9.583218812942505,8.928157806396484,1896.0,1206.0,0.37314796447753906,0.058580323144425815
1025,high,0.24823850393295288,0.28408369421958923,0.18962708115577698,0.20867781341075897,0.2151522934436798,0.27351832389831543,0.03852330893278122,0.10846469178795815,0.4037849009037018,0.3741368502378464,54.0,403.0,-0.03584519028663635,-0.12617827427620312
1025,low,1.568845272064209,2.6633236408233643,1.440119743347168,3.0412535667419434,1.2891496419906616,0.8502224087715149,0.21699258685112,1.9901859760284424,3.0084351897239685,3.2335312366485596,196.0,261.0,-1.0944783687591553,-0.4109445626445903
1025,mid,0.7865166664123535,1.027831792831421,0.3741789758205414,0.5835402011871338,0.9548161625862122,1.0267924070358276,0.14685998111963272,0.21248559653759003,1.0474465191364288,1.5899419784545898,948.0,2701.0,-0.24131512641906738,-0.23478075702864204
1036,high,0.47700414061546326,0.5693413615226746,0.47352781891822815,0.5168172121047974,0.5147798657417297,0.605654239654541,0.04962965101003647,0.15688496828079224,0.6047216653823853,0.6498826742172241,373.0,181.0,-0.0923372209072113,-0.16218252729831553
1036,low,1.2365456819534302,1.2953498363494873,1.46652352809906,1.3483656644821167,0.7464261651039124,0.7769373059272766,0.8010930716991425,0.8880538940429688,1.7198017835617065,1.6629729866981506,299.0,255.0,-0.05880415439605713,-0.045396349886280205
1036,mid,0.7083252668380737,0.7727499604225159,0.6072090864181519,0.7440018653869629,0.7316276431083679,0.7180677056312561,0.04699704051017761,0.07572447881102562,1.0400937795639038,1.094981700181961,2721.0,1702.0,-0.06442469358444214,-0.08337068506508458
1046,high,1.0896220207214355,1.1428966522216797,1.2993156909942627,1.408370018005371,0.7664048075675964,0.7742643356323242,0.1871994510293007,0.24395081028342247,1.6280401051044464,1.6562162041664124,194.0,152.0,-0.05327463150024414,-0.046613691095063976
1046,low,1.2067054510116577,1.1813291311264038,1.1578373908996582,1.2173601388931274,0.8183744549751282,0.6976377964019775,0.405837744474411,0.8131263852119446,1.8754899501800537,1.6590402126312256,209.0,139.0,0.025376319885253906,0.021481159836511818
1046,mid,1.028523564338684,1.149564504623413,1.0843755006790161,1.2588763236999512,0.8141118288040161,0.7931772470474243,0.09587211161851883,0.26548121869564056,1.6346076726913452,1.693722277879715,1393.0,1368.0,-0.121040940284729,-0.10529286507883341
1057,high,1.7594534158706665,1.626185655593872,1.7575888633728027,1.7037343978881836,0.5169873833656311,0.39266902208328247,1.4847384691238403,1.2973968386650085,1.9034901857376099,1.857170283794403,240.0,91.0,0.13326776027679443,0.08195113504929173
1057,low,2.229886531829834,2.355839729309082,2.400404691696167,2.396103620529175,0.6237286925315857,0.5718445181846619,1.798151969909668,1.8878579437732697,2.609520673751831,2.6880462169647217,185.0,148.0,-0.12595319747924805,-0.05346424712694164
1057,mid,2.111968994140625,1.922926664352417,1.9658000469207764,1.857778549194336,0.6207318305969238,0.5534044504165649,1.7098273038864136,1.577381581068039,2.5274858474731445,2.271570920944214,1617.0,1022.0,0.189042329788208,0.0983096928721781
1069,high,0.0781552642583847,0.08273706585168839,0.10158468037843704,0.11209218204021454,0.04462138190865517,0.0453600250184536,0.02330707386136055,0.027663022745400667,0.11525318026542664,0.11559869721531868,221.0,172.0,-0.00458180159330368,-0.05537785932023333
1069,low,0.3592574894428253,0.4277972877025604,0.33282825350761414,0.4735032320022583,0.20963044464588165,0.170316681265831,0.14942842721939087,0.26702655851840973,0.5520880818367004,0.5684725642204285,301.0,94.0,-0.06853979825973511,-0.16021559797122784
1069,mid,0.16133040189743042,0.13017991185188293,0.11145327985286713,0.10769084841012955,0.1638186126947403,0.12223264575004578,0.057291668839752674,0.06612633913755417,0.20886225625872612,0.11908560246229172,2114.0,1025.0,0.031150490045547485,0.23928799461002956
1070,high,0.36831530928611755,0.2818841338157654,0.27401912212371826,0.2995506525039673,0.6085893511772156,0.24997079372406006,0.10740950331091881,0.1294064223766327,0.36410728096961975,0.34483569860458374,323.0,251.0,0.08643117547035217,0.30661951171342655
1070,low,4.490975856781006,4.207158088684082,4.574918746948242,4.722040176391602,1.358461618423462,1.767883539199829,3.4194666147232056,2.6868584156036377,5.708942413330078,5.490019798278809,155.0,419.0,0.28381776809692383,0.06746068536390477
1070,mid,1.9653725624084473,1.6399744749069214,1.3575477600097656,1.0704658031463623,1.833803415298462,1.6263595819473267,0.33945387601852417,0.33023862540721893,3.3093299865722656,2.5755563974380493,2098.0,2487.0,0.3253980875015259,0.19841655616011597
1081,high,0.24205364286899567,0.19323278963565826,0.15622447431087494,0.1598929762840271,0.21125102043151855,0.17539004981517792,0.12414760887622833,0.12457915022969246,0.3240657150745392,0.20233754068613052,321.0,142.0,0.0488208532333374,0.25265304778443376
1081,low,0.9952945113182068,0.8926143050193787,1.0207465887069702,0.9688816666603088,0.314850389957428,0.40108031034469604,0.7949178516864777,0.5052021741867065,1.1784799098968506,1.2068591117858887,151.0,311.0,0.10268020629882812,0.11503311757545599
1081,mid,0.48795756697654724,0.4247264564037323,0.4127456545829773,0.3474096953868866,0.3630254566669464,0.3549776077270508,0.17985142022371292,0.15931783616542816,0.6969531774520874,0.5214998126029968,2356.0,1337.0,0.06323111057281494,0.14887490435187145
1092,high,0.13841427862644196,0.09198884665966034,0.06833569705486298,0.05880727991461754,0.18025165796279907,0.09749205410480499,0.04461752250790596,0.04693405330181122,0.14409737288951874,0.09953992813825607,177.0,125.0,0.046425431966781616,0.5046854445142256
1092,low,0.7772029638290405,0.6066741943359375,0.7917349338531494,0.6474525332450867,0.31567683815956116,0.3728529214859009,0.5844958424568176,0.2965259850025177,0.8637531101703644,0.7879588603973389,138.0,165.0,0.17052876949310303,0.2810878904776277
1092,mid,0.2535306513309479,0.23666472733020782,0.17969247698783875,0.13745807111263275,0.23535214364528656,0.24402114748954773,0.06832005083560944,0.06545567139983177,0.3340512365102768,0.3173709660768509,1236.0,1179.0,0.01686592400074005,0.07126505158163166
1103,high,0.46457040309906006,0.3226891756057739,0.3032662272453308,0.25652825832366943,0.4502811133861542,0.37456414103507996,0.22447986528277397,0.11595955118536949,0.612869992852211,0.35038013756275177,376.0,263.0,0.14188122749328613,0.4396838760610334
1103,low,0.939752995967865,1.0091586112976074,0.9483233690261841,1.0490754842758179,0.6399849057197571,0.6412791013717651,0.30107808113098145,0.37607529759407043,1.3795811831951141,1.3595677614212036,202.0,437.0,-0.06940561532974243,-0.06877572519596155
1103,mid,0.7826252579689026,0.7870985865592957,0.7956327795982361,0.7706544995307922,0.700706422328949,0.7075404524803162,0.13034672290086746,0.13069071620702744,1.1146153807640076,1.1377145051956177,2435.0,2668.0,-0.004473328590393066,-0.0056833142210909945
1114,high,0.9988187551498413,0.21761281788349152,0.3671918511390686,0.2682419717311859,1.9276376962661743,0.12955740094184875,0.24425313621759415,0.09929519891738892,1.016720175743103,0.32531196624040604,160.0,54.0,0.7812059372663498,3.5898893496457656
1114,low,2.6714513301849365,2.8194217681884766,1.4858953952789307,2.3969712257385254,2.502662181854248,2.835996150970459,0.7186738848686218,0.3942493051290512,4.253825664520264,3.8993919491767883,113.0,102.0,-0.14797043800354004,-0.05248254790152004
1114,mid,1.1345593929290771,0.7250236868858337,0.34694743156433105,0.2731885612010956,1.8354805707931519,1.5030739307403564,0.11697656102478504,0.09773854352533817,1.0774199068546295,0.5403116643428802,1068.0,634.0,0.4095357060432434,0.564858381113459
1125,high,0.2924060523509979,0.24328047037124634,0.22244220972061157,0.22164496779441833,0.24392680823802948,0.29081109166145325,0.18534896150231361,0.08377307653427124,0.33024275302886963,0.281748965382576,314.0,315.0,0.04912558197975159,0.20192982159556777
1125,low,1.0968691110610962,0.9831452965736389,1.0007020235061646,1.0245697498321533,0.7476486563682556,0.7127414345741272,0.5347844064235687,0.15966318547725677,1.6131588816642761,1.4409518539905548,163.0,466.0,0.11372381448745728,0.11567345628748497
1125,mid,0.6865842342376709,0.7251974940299988,0.5451563596725464,0.5154175758361816,0.6658437848091125,0.7010722756385803,0.060615453869104385,0.07018625363707542,1.089638501405716,1.168225347995758,1886.0,3140.0,-0.03861325979232788,-0.05324516440032071
1136,high,0.3012152910232544,0.17919127643108368,0.12556466460227966,0.11707546561956406,0.4574025571346283,0.2743671238422394,0.08493652753531933,0.06905843317508698,0.24643933773040771,0.156031534075737,286.0,147.0,0.12202401459217072,0.6809707315138229
1136,low,2.41675066947937,2.7592155933380127,2.5179202556610107,2.784809112548828,0.7666380405426025,0.7041052579879761,2.0297735929489136,2.34868586063385,2.8821064829826355,3.10964298248291,198.0,235.0,-0.3424649238586426,-0.1241167687967214
1136,mid,0.8714426755905151,0.7711139917373657,0.517196774482727,0.4810084104537964,0.865541398525238,0.8375589847564697,0.2639710530638695,0.16373630613088608,1.249011605978012,1.062945008277893,1824.0,1635.0,0.10032868385314941,0.13010875814495718
1147,high,0.4711877107620239,0.3896183371543884,0.37743663787841797,0.36785781383514404,0.5190625190734863,0.4220432639122009,0.07473860308527946,0.05083920806646347,0.5682434737682343,0.5350044369697571,290.0,233.0,0.0815693736076355,0.20935712164726267
1147,low,0.9684194922447205,1.2200852632522583,1.1420804262161255,1.4956352710723877,0.6860693693161011,0.6324419975280762,0.16997575759887695,0.6533817201852798,1.605986773967743,1.748472511768341,407.0,116.0,-0.25166577100753784,-0.20626900314876173
1147,mid,0.6280989646911621,0.6571272015571594,0.4304027259349823,0.46722161769866943,0.5951681733131409,0.6011086702346802,0.085694819688797,0.1029321551322937,1.0414487421512604,1.086873173713684,2724.0,1453.0,-0.029028236865997314,-0.04417445632627997
1158,high,0.040963463485240936,0.040502410382032394,0.03136005252599716,0.03233832120895386,0.07259513437747955,0.0504634790122509,0.01377279288135469,0.02462300192564726,0.034634025767445564,0.03797364793717861,352.0,295.0,0.00046105310320854187,0.011383349752761219
1158,low,0.32185614109039307,0.3839677572250366,0.34332990646362305,0.49558019638061523,0.22075070440769196,0.20393630862236023,0.08222699910402298,0.1497841365635395,0.5358337759971619,0.5465397834777832,327.0,320.0,-0.062111616134643555,-0.1617625828364569
1158,mid,0.1259157508611679,0.14012712240219116,0.04669417068362236,0.05472806841135025,0.16257412731647491,0.16876643896102905,0.031402990221977234,0.03272782638669014,0.13808003067970276,0.17806918546557426,2809.0,2358.0,-0.014211371541023254,-0.10141770770282393
1169,high,0.08758854866027832,0.0936289057135582,0.07352487742900848,0.07756533473730087,0.08991832286119461,0.07983105629682541,0.04448735527694225,0.0542868273332715,0.08468104153871536,0.0976901426911354,350.0,388.0,-0.006040357053279877,-0.06451380593680468
1169,low,0.30049988627433777,0.3694162964820862,0.23687785863876343,0.48779964447021484,0.2202286571264267,0.21909980475902557,0.07381163537502289,0.11240097507834435,0.5359872132539749,0.5655658096075058,532.0,206.0,-0.06891641020774841,-0.1865548728197223
1169,mid,0.16627445816993713,0.18238137662410736,0.08713920414447784,0.0928603932261467,0.16737201809883118,0.17855645716190338,0.05415806919336319,0.055384330451488495,0.21416595205664635,0.25556914508342743,2836.0,3062.0,-0.016106918454170227,-0.08831449105336557
1180,high,1.618415355682373,1.0437244176864624,1.0682049989700317,0.8759366273880005,1.5261547565460205,0.7416090965270996,0.8057027459144592,0.5880097150802612,1.763825535774231,1.1666238605976105,249.0,180.0,0.5746909379959106,0.5506155918722113
1180,low,3.1743857860565186,3.1525447368621826,1.8558651208877563,1.9199864864349365,2.490070343017578,2.352846384048462,1.0201725959777832,1.1696269512176514,5.6515092849731445,5.440246105194092,169.0,261.0,0.021841049194335938,0.006928069549323812
1180,mid,2.14827561378479,1.7858747243881226,1.1245338916778564,1.0768929719924927,2.0876917839050293,1.7474843263626099,0.8136081993579865,0.8222941756248474,2.7926528453826904,1.677451252937317,1767.0,1661.0,0.3624008893966675,0.20292626601837008
1181,high,0.43402859568595886,0.38289573788642883,0.2768830955028534,0.2012142539024353,0.39760294556617737,0.3775196671485901,0.10790546052157879,0.0707923099398613,0.6717718988656998,0.6091793179512024,348.0,275.0,0.05113285779953003,0.13354250972283377
1181,low,0.7967332005500793,0.9037337899208069,0.9689401388168335,1.1452816724777222,0.3887840211391449,0.3941774368286133,0.43780533969402313,0.5043170228600502,1.1681334972381592,1.1983188688755035,411.0,212.0,-0.10700058937072754,-0.11839834978407067
1181,mid,0.5428438186645508,0.5042768716812134,0.4456363916397095,0.38309258222579956,0.4257907271385193,0.42075321078300476,0.15975625067949295,0.1224899310618639,0.9956357479095459,0.928504005074501,3047.0,1928.0,0.0385669469833374,0.07647970618751301
1192,high,0.08880215883255005,0.09000915288925171,0.10108116269111633,0.10092506557703018,0.0513460673391819,0.05028093606233597,0.03394634462893009,0.04045050032436848,0.11177898198366165,0.11538239568471909,364.0,383.0,-0.0012069940567016602,-0.013409681326373102
1192,low,0.10795192420482635,0.11252875626087189,0.0975959524512291,0.12484396994113922,0.057022128254175186,0.04928363114595413,0.055292362347245216,0.068572036921978,0.15958767011761665,0.1480874866247177,370.0,377.0,-0.004576832056045532,-0.04067255524832431
1192,mid,0.09955901652574539,0.09933088719844818,0.10178080201148987,0.1020430326461792,0.05642610415816307,0.055715542286634445,0.04342371225357056,0.044033803045749664,0.14697742462158203,0.14474737644195557,2853.0,3123.0,0.0002281293272972107,0.0022966605225365863
1202,high,0.06042373925447464,0.06084809452295303,0.056567344814538956,0.057326093316078186,0.04284768924117088,0.037155043333768845,0.030519891530275345,0.034405408427119255,0.0660950168967247,0.06682915426790714,365.0,588.0,-0.00042435526847839355,-0.006974010801904715
1202,low,0.13053038716316223,0.1340733766555786,0.11584935337305069,0.11715804785490036,0.0810350626707077,0.08222142606973648,0.05457314569503069,0.05914747342467308,0.20241644605994225,0.2066720873117447,328.0,625.0,-0.003542989492416382,-0.026425749696138222
1202,mid,0.07818260788917542,0.07833533734083176,0.05966414883732796,0.060311298817396164,0.057784296572208405,0.05699920654296875,0.037629470229148865,0.03999968245625496,0.09097258001565933,0.08926083520054817,3007.0,4608.0,-0.00015272945165634155,-0.0019496878017110724
1213,high,0.06390710920095444,0.06467624753713608,0.06493300199508667,0.06217208132147789,0.04093405604362488,0.04475107789039612,0.026238749735057354,0.023830756079405546,0.08182694390416145,0.09430115856230259,395.0,118.0,-0.0007691383361816406,-0.011892129884932077
1213,low,0.11957970261573792,0.11397817730903625,0.11632362008094788,0.12455658614635468,0.08090108633041382,0.07237710803747177,0.04468592070043087,0.04249640367925167,0.1804506815969944,0.1652309149503708,334.0,179.0,0.00560152530670166,0.04914559470023713
